time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.037310317,0.22890851,0.038634993,0.029098183,0.04322249,0.025064396,0.029552523,0.46951094,0.016008554,0.5957746,0.023562085,0.04983742,0.13034748,0.18606168,0.0008710174,0.02601283,0.062116355,0.28641865,0.16397314,0.62278587,0.95443904
0.01,<p:>,0.028343553,0.31614178,0.04122726,0.03287086,0.038331702,0.032896563,0.043531004,0.47531283,0.0117202625,0.61155295,0.03388872,0.04114196,0.22505471,0.30165082,0.0022342457,0.027344149,0.040762544,0.37402827,0.18642819,0.6654679,0.94544506
0.02,<p:>,0.022289108,0.3084839,0.034203712,0.02686808,0.03009893,0.028890649,0.0370286,0.48111472,0.009958303,0.59277076,0.036136996,0.036576264,0.26715901,0.3026929,0.002354637,0.025108667,0.03563335,0.3516361,0.17168027,0.65453136,0.9540491
0.03,<p:>,0.019454947,0.28640535,0.030282522,0.021778343,0.025941117,0.025139159,0.031050857,0.453984,0.009816536,0.5787188,0.03513637,0.034979537,0.2716296,0.26465952,0.0020632395,0.0227709,0.032347668,0.33763358,0.15524358,0.6409896,0.96052086
0.04,<p:>,0.016835805,0.2637308,0.026227856,0.01792472,0.021745054,0.022619752,0.02613993,0.42843416,0.009484925,0.5637353,0.034132276,0.034785535,0.2567716,0.22634055,0.0017570265,0.020006428,0.030358622,0.32650134,0.14289519,0.6232653,0.96595114
0.05,<p:>,0.014866401,0.2437157,0.023276888,0.015154678,0.018464506,0.021070747,0.022667525,0.4042056,0.009238695,0.5472493,0.03357272,0.035125867,0.23502421,0.19493027,0.0015482686,0.017805915,0.028715035,0.31492013,0.13479461,0.60154885,0.96988076
0.06,<p:>,0.013194929,0.22436771,0.020892486,0.01306461,0.015765315,0.019911943,0.019738961,0.38011482,0.008821985,0.5304573,0.033178438,0.03494168,0.2141045,0.16797161,0.0014042405,0.015797693,0.027026987,0.3018788,0.12792113,0.5774846,0.97329676
0.07,<p:>,0.011785005,0.20717362,0.01885762,0.011304843,0.0136378985,0.01881968,0.017396959,0.35499665,0.008496994,0.51347303,0.033041034,0.03474577,0.1943592,0.1463386,0.0013019508,0.014124598,0.025703356,0.28906223,0.12196502,0.5538009,0.9759778
0.08,<p:>,0.010559313,0.1915094,0.01694319,0.010005698,0.011845515,0.017874176,0.015278343,0.33078,0.008128199,0.49585703,0.032621663,0.034598935,0.17432198,0.12658992,0.0012191916,0.012591801,0.024839176,0.27483693,0.11691802,0.5325979,0.9781971
0.09,<p:>,0.009645019,0.1801784,0.015454764,0.009136466,0.010537008,0.016805632,0.013702875,0.31086287,0.0077510756,0.48045987,0.03195718,0.034212515,0.15616949,0.11257899,0.0011479291,0.011448466,0.024365969,0.2645044,0.114280075,0.5148115,0.97986025
