time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.03564981,0.09846746,0.04185806,0.020183336,0.046186205,0.01133762,0.016464213,0.21775411,0.021854978,0.3353958,0.015516682,0.047424063,0.08720177,0.14732246,0.0005403985,0.020320285,0.060762122,0.14442016,0.048287094,0.35321358,0.9729952
0.01,<p:>,0.032264538,0.14123008,0.047868006,0.025853768,0.051782213,0.015500276,0.024964493,0.26933706,0.015286403,0.38065407,0.023390984,0.03346923,0.16649914,0.22917542,0.0017422389,0.0250473,0.038533915,0.24500892,0.055129897,0.41971382,0.9692346
0.02,<p:>,0.02543974,0.14301662,0.039785925,0.0239245,0.040442158,0.015550807,0.02401653,0.255295,0.011711848,0.37692913,0.024464179,0.026548736,0.2198003,0.22284307,0.0019443581,0.023658223,0.029759051,0.2371046,0.053394124,0.43247014,0.9729777
0.03,<p:>,0.020949,0.1346928,0.033042498,0.020183971,0.033624023,0.013868003,0.020587035,0.24498801,0.010438288,0.37080944,0.02334221,0.023604997,0.23549171,0.19243601,0.0017434253,0.021106113,0.025264438,0.22458059,0.050438784,0.42545542,0.97624075
0.04,<p:>,0.017291114,0.12403115,0.027653247,0.01711327,0.027372451,0.0125819035,0.017624862,0.234989,0.009358555,0.36402345,0.022390071,0.022372454,0.22800772,0.16284984,0.0015177138,0.018347174,0.022638587,0.21600105,0.04818518,0.4125021,0.9787719
0.05,<p:>,0.014724297,0.11591034,0.023798965,0.014924201,0.022902543,0.011985428,0.01569849,0.22820899,0.008565434,0.3579271,0.022095663,0.022003362,0.21625467,0.1390429,0.0013763543,0.016209036,0.020810716,0.21016788,0.0468383,0.40111437,0.9807568
0.06,<p:>,0.012745302,0.10776429,0.02038702,0.013116308,0.019296532,0.011481146,0.013992287,0.22074261,0.007840206,0.35006094,0.021756457,0.021919113,0.20100234,0.11753914,0.0012567892,0.0142959915,0.019537482,0.2030889,0.045711793,0.38930655,0.98260754
0.07,<p:>,0.011199681,0.09998255,0.017597571,0.011444348,0.016458014,0.01101209,0.012489935,0.21275744,0.007302035,0.3392919,0.021393701,0.022060217,0.1852434,0.100195326,0.0011545523,0.01269246,0.018765975,0.19654036,0.044381924,0.37562677,0.9842825
0.08,<p:>,0.009943801,0.09470763,0.015606831,0.010241353,0.014172167,0.010435086,0.011328072,0.20547569,0.0068569393,0.3291543,0.021133982,0.022402313,0.16975589,0.088066734,0.0010800039,0.011445316,0.018256072,0.19299917,0.043654766,0.36292267,0.98549664
0.09,<p:>,0.008979927,0.09068873,0.014174017,0.009174645,0.012502414,0.0098613165,0.010407769,0.19775406,0.006588117,0.31939596,0.021067016,0.02289163,0.15530682,0.07864764,0.0010257508,0.010469235,0.017843872,0.190451,0.04323431,0.3507755,0.9863946
0.1,<p:>,0.008146233,0.08706334,0.012974624,0.00819264,0.011094601,0.0092782,0.00945284,0.19028977,0.0064102327,0.3102402,0.020952335,0.023411263,0.14033942,0.07067288,0.0009783286,0.009579439,0.017610576,0.1870835,0.042967375,0.34059525,0.98720455
0.11,<p:>,0.0074245105,0.08424499,0.011954259,0.0073619536,0.009866496,0.008801814,0.008581484,0.1839777,0.0063050184,0.30298766,0.020907767,0.024035783,0.1266112,0.0642917,0.00094221334,0.0087984,0.017620048,0.18390372,0.043123685,0.33351696,0.9879104
0.12,<p:>,0.006918688,0.08248799,0.011153224,0.006848089,0.00898216,0.00857592,0.007987892,0.17954582,0.006269918,0.298962,0.021080784,0.024729848,0.11550006,0.059064776,0.0009217314,0.008197336,0.017785281,0.18313947,0.043852072,0.32959968,0.98844016
0.13,<p:>,0.0064729615,0.080585726,0.010448591,0.0064129177,0.008270327,0.008286937,0.007387966,0.17428638,0.006290305,0.29417726,0.021170074,0.025284907,0.10537131,0.054602817,0.00090484845,0.0076829316,0.01812604,0.18120328,0.044485457,0.32377526,0.98895687
0.14,<p:>,0.006133004,0.07920313,0.009905226,0.006084785,0.007696703,0.008127964,0.0069000525,0.17024769,0.006329654,0.29045036,0.021386476,0.025971387,0.096856765,0.05095341,0.0009037451,0.0072709234,0.018609885,0.18067333,0.04553392,0.31938368,0.9892663
0.15,<p:>,0.005911142,0.07866792,0.009577289,0.005843273,0.0072837383,0.008088522,0.0065038516,0.16773821,0.006447773,0.2890899,0.021792544,0.026916465,0.09003464,0.04803635,0.00092633854,0.006980382,0.019235013,0.1815301,0.04692463,0.31733504,0.9893991
0.16,<p:>,0.0057504727,0.078777015,0.00937366,0.005670492,0.0069643264,0.00814158,0.0061715445,0.16636422,0.0065701534,0.28925192,0.022395132,0.028116645,0.08445164,0.04584286,0.0009666926,0.0067709177,0.019996526,0.18346299,0.048739076,0.31692174,0.98942053
0.17,<p:>,0.00563732,0.0797271,0.009259802,0.0055482383,0.0066998033,0.0082387375,0.0058692875,0.1659394,0.0067648636,0.29039925,0.023117546,0.029561976,0.07958626,0.04415667,0.0010264952,0.006616135,0.020961916,0.18624265,0.050977394,0.31780064,0.98935544
0.18,<p:>,0.0056448835,0.08235363,0.009372362,0.00552197,0.006612667,0.008504104,0.00571067,0.16778654,0.0071452344,0.29449788,0.02450825,0.031437527,0.077009134,0.04332084,0.0011271032,0.0066207,0.022171967,0.19189118,0.05427481,0.3217052,0.9890169
