time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.035631042,0.1639848,0.03866368,0.023026764,0.042763263,0.014626155,0.019280162,0.37091413,0.018713795,0.49779966,0.016239326,0.049493555,0.098789506,0.16078635,0.00059916714,0.023062944,0.06463962,0.20639685,0.09000839,0.5351838,0.9631112
0.01,<p:>,0.028491033,0.22159241,0.043343034,0.026489668,0.043636996,0.020767426,0.028025039,0.40982074,0.0130334,0.5247147,0.023901153,0.037268095,0.17454155,0.25351104,0.0018671305,0.024651872,0.040327996,0.303278,0.09910184,0.5840786,0.9612582
0.02,<p:>,0.021826213,0.21541834,0.035778087,0.023625897,0.035466865,0.0195094,0.024009464,0.38936567,0.010283291,0.5114273,0.025646746,0.03077672,0.21150233,0.24855883,0.0021681285,0.022898832,0.031961564,0.27873057,0.08802859,0.5846788,0.96628
0.03,<p:>,0.018187918,0.20100375,0.029734455,0.019879071,0.029860131,0.01709719,0.019885655,0.36782554,0.009640516,0.4993113,0.024392527,0.027850479,0.2187446,0.2166421,0.0019662478,0.020588027,0.028348308,0.2628712,0.078699805,0.5773987,0.97054255
0.04,<p:>,0.015528099,0.18692802,0.024928141,0.01672378,0.02466975,0.015403984,0.016620386,0.34891126,0.008973318,0.48636857,0.023202792,0.02671183,0.20898937,0.18743654,0.0016837382,0.017910808,0.02602876,0.25279254,0.07305544,0.561976,0.9739405
0.05,<p:>,0.013623796,0.1757892,0.021440286,0.014473158,0.020597314,0.01458305,0.014608434,0.33372617,0.008416669,0.47616315,0.022701956,0.026614422,0.19726604,0.16360912,0.0014996843,0.015789902,0.02437197,0.24565803,0.07056092,0.5466042,0.9764262
0.06,<p:>,0.012038241,0.16466592,0.018669773,0.012619779,0.017089188,0.013986788,0.013052775,0.31813237,0.007906043,0.46491492,0.02234708,0.026629642,0.18301804,0.1417263,0.0013399661,0.013916165,0.02315916,0.23925725,0.068588436,0.52978367,0.9786036
0.07,<p:>,0.01062647,0.15355347,0.016389634,0.011096502,0.01430446,0.013374998,0.011723335,0.3000933,0.007459136,0.45252338,0.021996366,0.026692133,0.16763408,0.12138581,0.0012156536,0.012287927,0.022423172,0.23257972,0.066884406,0.5112362,0.9806197
0.08,<p:>,0.009462252,0.14469755,0.014508194,0.009882539,0.012287834,0.012489299,0.010693022,0.284513,0.0071076523,0.4390414,0.02152244,0.026967386,0.15203811,0.106535256,0.0011170789,0.011003722,0.021939002,0.22737744,0.0659012,0.49295628,0.9820764
0.09,<p:>,0.008598065,0.13701722,0.013211553,0.00886597,0.010882005,0.011711269,0.009800271,0.2698391,0.00683079,0.4258711,0.021230722,0.027312825,0.13911977,0.09513895,0.0010531945,0.010046761,0.021510435,0.22199559,0.06518035,0.47434124,0.9832105
0.1,<p:>,0.007840566,0.12997995,0.012104204,0.00800853,0.009702166,0.010982487,0.008908786,0.25644198,0.0066371313,0.4132667,0.020848703,0.02738478,0.12598632,0.085212655,0.0009959812,0.009191883,0.021249365,0.21659774,0.06450126,0.4566952,0.98412466
0.11,<p:>,0.0071872184,0.12390127,0.011176397,0.0072815907,0.008706326,0.010340794,0.008083042,0.24587137,0.0064707296,0.40252042,0.020451732,0.027589235,0.113386035,0.07717775,0.0009509144,0.008449952,0.021154884,0.21186428,0.06411569,0.44198874,0.98495036
0.12,<p:>,0.0066704,0.11974423,0.010492953,0.0066948836,0.007932814,0.009909904,0.0074518705,0.23831053,0.0063828724,0.39575818,0.020286294,0.02793398,0.103516236,0.07137592,0.00092321937,0.007879275,0.021211607,0.2098159,0.0648695,0.4308794,0.98554367
0.13,<p:>,0.00625538,0.115997896,0.009868238,0.0062561063,0.0073024426,0.009567561,0.006831039,0.23167963,0.006316088,0.38999474,0.020041214,0.02817627,0.09379617,0.066167444,0.0008997777,0.0073923836,0.021480728,0.20775962,0.0656807,0.42122597,0.9860533
0.14,<p:>,0.005933937,0.11325279,0.00936472,0.0059150825,0.006791926,0.0093747,0.0063045374,0.22666174,0.0062787067,0.38604996,0.019981042,0.028461445,0.08544857,0.06161783,0.00088931445,0.0070024715,0.02184109,0.20687336,0.067219645,0.41409087,0.9864565
