time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.02910476,0.14402469,0.031063372,0.020482622,0.032934994,0.012589002,0.014752069,0.34183612,0.013462726,0.4393747,0.015687305,0.045862034,0.08119349,0.14668716,0.00048094048,0.017469611,0.055089895,0.13651964,0.07046406,0.52682936,0.96695477
0.01,<p:>,0.026703678,0.19191626,0.03918288,0.024273016,0.040044807,0.019914221,0.022354085,0.38944763,0.011679165,0.4817816,0.02368109,0.035208978,0.16529837,0.19781828,0.0019018513,0.021541448,0.03633416,0.20779762,0.07811057,0.5856844,0.9674839
0.02,<p:>,0.021285737,0.18882953,0.033058148,0.021598974,0.032997202,0.02023569,0.0225677,0.36738878,0.009352749,0.48097724,0.026172325,0.028391343,0.22158208,0.19028674,0.0023598752,0.02135295,0.029100232,0.19256963,0.07211444,0.60114115,0.9708849
0.03,<p:>,0.018111235,0.1783777,0.027370548,0.018620461,0.02740027,0.018607646,0.020161938,0.3493557,0.008220681,0.47308397,0.026054649,0.025487084,0.24478804,0.1633767,0.0021702556,0.019578414,0.024945583,0.18269707,0.06845901,0.59998095,0.9741997
0.04,<p:>,0.015594492,0.16530438,0.022963606,0.01615323,0.022697015,0.017115485,0.017576873,0.3310493,0.0074153473,0.46004185,0.025286343,0.024159033,0.24327788,0.1386412,0.0018751135,0.017446425,0.022200463,0.17566048,0.065124325,0.58585626,0.9769457
0.05,<p:>,0.013711468,0.15557122,0.019956414,0.014369141,0.01929112,0.01639193,0.015835578,0.3169357,0.0068726996,0.4497254,0.02513382,0.023704661,0.23425421,0.119653225,0.0017041692,0.015692228,0.020293685,0.17004237,0.06346829,0.57259005,0.9789
0.06,<p:>,0.012347649,0.14777522,0.0176482,0.013090779,0.016673902,0.015761523,0.014482991,0.30440962,0.0063504167,0.4402477,0.024849446,0.02348209,0.22030403,0.10501538,0.0015533973,0.014064849,0.018841442,0.16525632,0.062447127,0.55988103,0.9804825
0.07,<p:>,0.011285072,0.14139248,0.015918396,0.012088906,0.01447618,0.015479519,0.013350687,0.29418635,0.0059117554,0.4328341,0.024637688,0.023521518,0.20422311,0.0919894,0.0014319487,0.012663704,0.017762395,0.1623724,0.06168369,0.55011475,0.9818398
0.08,<p:>,0.01036478,0.1350933,0.014421639,0.011230033,0.012645591,0.015251801,0.012309456,0.28482312,0.005613086,0.42476204,0.024315594,0.023355994,0.18762912,0.08095264,0.0013412654,0.011467393,0.01710453,0.15932944,0.06113026,0.5403458,0.98294693
0.09,<p:>,0.00956945,0.12917085,0.013184849,0.010518103,0.011238551,0.014945597,0.011472386,0.27529243,0.005420724,0.4161582,0.024160057,0.023206534,0.172711,0.0722033,0.001270752,0.010500912,0.01666404,0.15564288,0.060684837,0.5308209,0.9837521
0.1,<p:>,0.008900651,0.123846136,0.012177007,0.009745482,0.010138113,0.014468522,0.010667422,0.26386872,0.005383187,0.40613127,0.023920229,0.023422662,0.15595251,0.06475541,0.0012027079,0.009688562,0.016328422,0.15239069,0.06010684,0.5204811,0.9843712
0.11,<p:>,0.00830355,0.119492844,0.0113643985,0.009044223,0.009215089,0.01395869,0.009924811,0.25374225,0.0054027103,0.39716464,0.023736823,0.023831692,0.14056396,0.058697022,0.0011501625,0.008988715,0.016162079,0.15010741,0.059797373,0.51069665,0.9849176
0.12,<p:>,0.007865121,0.116102256,0.010814194,0.008556474,0.008496106,0.013700493,0.009407539,0.24589962,0.0054027266,0.39053458,0.023717267,0.024211751,0.12805177,0.053697422,0.0011207332,0.008451407,0.016184108,0.14914688,0.060458265,0.5025733,0.9852585
0.13,<p:>,0.0074619073,0.11284153,0.010298672,0.008166372,0.007893217,0.013360647,0.008827541,0.23928618,0.0053749206,0.38415912,0.023649955,0.024575021,0.11580578,0.04932721,0.0011079626,0.007956954,0.016404996,0.14758961,0.061158706,0.49328837,0.98558265
0.14,<p:>,0.0071184156,0.11047271,0.009880546,0.00784503,0.0073905434,0.013092812,0.008300948,0.23405884,0.0053862277,0.37878674,0.02378972,0.025069542,0.105290204,0.04587938,0.001116456,0.007554159,0.0168161,0.14699179,0.062284317,0.48559365,0.98581535
0.15,<p:>,0.0068510934,0.10977723,0.009628905,0.0075981095,0.007020984,0.012855649,0.0078754015,0.23165333,0.005442851,0.37655738,0.024269866,0.025785165,0.0965057,0.043289267,0.0011618414,0.0072495057,0.017316591,0.14838757,0.0640254,0.48120013,0.98589283
0.16,<p:>,0.006656655,0.11002749,0.009465702,0.0074245944,0.0067323605,0.012755477,0.0075158724,0.2310293,0.005543305,0.37812996,0.025005609,0.026771639,0.089819044,0.041313708,0.0012300196,0.0070220027,0.017986747,0.15088002,0.06646166,0.47967854,0.9858707
0.17,<p:>,0.006505869,0.11111751,0.009386208,0.007287339,0.006496352,0.012726405,0.0071278033,0.23161368,0.0056973593,0.38211116,0.02588809,0.027983682,0.084158495,0.03976231,0.0013240328,0.0068471,0.018845981,0.15430771,0.0690037,0.48097947,0.98577017
0.18,<p:>,0.006475437,0.11386914,0.00952169,0.0072372505,0.006399636,0.012928576,0.0068347966,0.23475407,0.005981147,0.3886988,0.027282517,0.029567072,0.08058909,0.039012197,0.0014759726,0.006809647,0.019823767,0.15954219,0.072334714,0.48581782,0.9854727
0.19,<p:>,0.006506109,0.11805834,0.009777923,0.0072407383,0.006367416,0.013332779,0.00659848,0.24126045,0.006340802,0.39782172,0.029332338,0.031472813,0.078173,0.038734067,0.001681557,0.0069003045,0.021047577,0.16593787,0.076575264,0.49391508,0.98488474
0.2,<p:>,0.0066200322,0.12508012,0.010208473,0.0073288647,0.006435626,0.013993371,0.0064309877,0.25430843,0.0068052425,0.41255435,0.03196341,0.03374011,0.077299595,0.039150715,0.0019716544,0.007121688,0.02244565,0.17512587,0.082577944,0.50759846,0.983878
0.21,<p:>,0.006892898,0.13498089,0.010919514,0.0075601353,0.006693609,0.014949888,0.0063875644,0.27242592,0.007453323,0.43181112,0.0355794,0.036695246,0.07829386,0.04029304,0.0024056677,0.007534915,0.023953987,0.18745396,0.09098194,0.5262629,0.98233217
0.22,<p:>,0.007146869,0.14655975,0.0115876235,0.007796853,0.0069384873,0.01580097,0.006240201,0.2942218,0.008122042,0.45438913,0.039568543,0.03991318,0.07908641,0.041542355,0.0029686235,0.007948384,0.026101692,0.2014887,0.10118182,0.54824835,0.9802559
0.23,<p:>,0.007614956,0.16273978,0.0126683265,0.008202095,0.0073640617,0.0170802,0.0062413123,0.32357502,0.009072781,0.48312873,0.045190193,0.04426247,0.08260795,0.043935955,0.0038567758,0.008658262,0.029108826,0.22046328,0.1149692,0.5768239,0.9771141
0.24,<p:>,0.0081723975,0.18378432,0.013936426,0.00868049,0.007846603,0.018609885,0.006141709,0.36450925,0.010178129,0.5191836,0.052142788,0.049636938,0.0869138,0.046203595,0.005260248,0.009546118,0.033211738,0.2449277,0.1313571,0.6121825,0.9727814
0.25,<p:>,0.008803937,0.21371458,0.015239388,0.00921296,0.008335924,0.020698234,0.0060241157,0.42339453,0.011328126,0.5651469,0.061280068,0.0571256,0.09253586,0.048547912,0.0077840085,0.010633291,0.038647838,0.27906215,0.15356372,0.6539038,0.9666307
0.26,<p:>,0.009718325,0.24923085,0.016680557,0.010224746,0.008765924,0.023593033,0.0060250666,0.49501345,0.012327146,0.6255193,0.07186746,0.065330416,0.101537935,0.050531622,0.012324475,0.011889057,0.044288065,0.32023558,0.18301725,0.6985217,0.95802665
0.27,<p:>,0.010635679,0.29067537,0.0171513,0.011637227,0.009045369,0.026575703,0.005849034,0.5802056,0.012842814,0.6919468,0.08713524,0.07319762,0.11073934,0.048993934,0.0210796,0.012559199,0.050144844,0.37788522,0.2198608,0.742518,0.9457829
0.28,<p:>,0.012027086,0.3549957,0.017163785,0.014708796,0.009446221,0.03239572,0.0063517927,0.7050007,0.013522909,0.7817897,0.12048601,0.08305712,0.12693137,0.04137264,0.04891296,0.01369137,0.05487486,0.49019673,0.28534532,0.7946819,0.924691
0.29,<p:>,0.037756685,0.61804146,0.038657553,0.031865004,0.039287575,0.04983391,0.020078084,0.8754286,0.05564276,0.90280664,0.26633543,0.15944777,0.21593079,0.057351507,0.42822078,0.038517494,0.08004309,0.72119516,0.5185768,0.8289603,0.79935473
0.3,<p:>,0.08404965,0.6778878,0.10968798,0.04224339,0.119480275,0.05711663,0.03951143,0.89324856,0.15990081,0.91532356,0.30469278,0.18673219,0.22204667,0.10238729,0.5714445,0.08477503,0.07883923,0.79122597,0.6183765,0.784056,0.7215507
0.31,<p:>,0.22486015,0.70747197,0.33512732,0.037329357,0.32299557,0.06864054,0.069925465,0.9026525,0.43178025,0.9159838,0.32155702,0.19755673,0.22564945,0.21164544,0.5826638,0.17418449,0.08874058,0.819361,0.6737086,0.7467494,0.5218873
0.32,<p:>,0.364239,0.62298375,0.49793187,0.057392266,0.45887458,0.09963589,0.113328226,0.86037606,0.4622616,0.8674474,0.29909605,0.22157785,0.2752961,0.29630628,0.50533867,0.2643287,0.10811255,0.7484046,0.6159119,0.7653633,0.5771539
0.33,<p:>,0.41267633,0.51800805,0.435925,0.07749537,0.48715034,0.1416932,0.12611471,0.7699553,0.49274293,0.79232657,0.25736707,0.26582724,0.32458812,0.4297493,0.28827858,0.30524746,0.1355291,0.5746722,0.529758,0.7902953,0.6324205
0.34,<p:>,0.28348288,0.38240013,0.37391818,0.10737897,0.31295636,0.16289738,0.17192206,0.6079803,0.31558546,0.6907805,0.22605845,0.22022235,0.4399595,0.5060149,0.09542267,0.20883873,0.15527005,0.37770844,0.4631433,0.68375194,0.8224599
0.35000000000000003,<p:>,0.22315493,0.3005928,0.31405956,0.14025764,0.24523336,0.18925074,0.22443417,0.4903416,0.23757917,0.6099618,0.20793942,0.19223231,0.470137,0.5305692,0.06710904,0.15336272,0.14840654,0.30604813,0.3673869,0.5642127,0.8679139
0.36,<p:>,0.18994331,0.29343465,0.2615999,0.13945729,0.23483422,0.17917393,0.26950523,0.41542003,0.1825978,0.53743434,0.24962184,0.16032325,0.5473197,0.45787627,0.058394495,0.13886838,0.109334275,0.36212742,0.3432876,0.5141129,0.893171
