time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.015818615,0.021032691,0.027919272,0.015629118,0.011117657,0.008388854,0.008213638,0.0077481177,0.010019641,0.011111995,0.003243009,0.029983735,0.019019619,0.07419521,1.6693077e-05,0.0084321285,0.06573152,0.0066923695,0.0066006496,0.014457734,0.99279076
0.01,<p:>,0.004894682,0.011920058,0.008074417,0.005349578,0.0026830914,0.0035997443,0.0031120605,0.0054992777,0.0038372942,0.008350908,0.0021237037,0.019914148,0.006561327,0.031711984,1.2051468e-05,0.0025828346,0.03895008,0.004381169,0.004559411,0.009681795,0.9965618
0.02,<p:>,0.0026034578,0.008730883,0.004226319,0.0031028797,0.001515932,0.002019475,0.0019090961,0.0044467812,0.002450589,0.0072007794,0.0017480545,0.01385623,0.003654245,0.018107349,1.223253e-05,0.0015302015,0.024469612,0.0033314417,0.003733919,0.007441312,0.99764013
0.03,<p:>,0.0015856798,0.006916773,0.002697355,0.0018546901,0.0010587171,0.0011992416,0.0011286396,0.0035830184,0.0016064629,0.0060863113,0.001343898,0.009872773,0.0025033585,0.01246564,1.13875285e-05,0.0009960752,0.017402828,0.002496481,0.0028854732,0.005869856,0.9982627
0.04,<p:>,0.0011515608,0.0054227603,0.0020731199,0.0012284729,0.0008646297,0.0007415062,0.00073319365,0.0028785504,0.0012258571,0.004965434,0.0009854429,0.00728697,0.0016650367,0.009167544,8.419282e-06,0.0007427446,0.01200744,0.0019423696,0.0021610118,0.0045903483,0.99871033
0.05,<p:>,0.00082621124,0.004227864,0.001527837,0.00082495407,0.00064729864,0.0004816029,0.00048649882,0.0022357488,0.0008177283,0.0040098266,0.0006811724,0.005198016,0.0011233215,0.006665846,5.290692e-06,0.00053832313,0.008398143,0.0015221795,0.0015500152,0.0035914243,0.9990637
0.06,<p:>,0.000693432,0.003446053,0.0013043176,0.0006427927,0.000558112,0.00036946195,0.0004047274,0.001906073,0.0007105705,0.0034725957,0.0005546834,0.0040716655,0.00084026734,0.005246334,3.983834e-06,0.0004551903,0.0060726875,0.0013373336,0.0013026441,0.0030028198,0.99926966
0.07,<p:>,0.0006152722,0.002992769,0.00117891,0.0005567614,0.0005098029,0.00032374807,0.0003920104,0.0017051648,0.0006792076,0.003164162,0.0005032034,0.003462606,0.0007446731,0.0044412687,3.3078484e-06,0.00041384296,0.004826757,0.0012594829,0.00119373,0.00263248,0.9993826
0.08,<p:>,0.0006957793,0.0030872445,0.0013908499,0.00064124336,0.0006057838,0.0004045532,0.0005136558,0.0017497386,0.00085888995,0.0031928276,0.00056751986,0.0035326655,0.00089347624,0.004745085,3.6229812e-06,0.00048262315,0.004686529,0.0013772453,0.001295077,0.002575009,0.9993578
0.09,<p:>,0.0007070182,0.0029465929,0.001533215,0.0005861838,0.0006399887,0.00036282968,0.00050756225,0.001616099,0.0008922036,0.0029982217,0.00049817655,0.0033133703,0.0008223649,0.004667145,2.8107916e-06,0.000488462,0.004372202,0.0012244753,0.0011570784,0.002330109,0.99939084
0.1,<p:>,0.0006176738,0.0024730738,0.0015062283,0.0003872468,0.0005707296,0.0002196074,0.00036811255,0.0013873073,0.000825794,0.0026132928,0.0003635384,0.0028412463,0.00052826706,0.003982045,1.7215027e-06,0.0004177456,0.0035534305,0.0009508559,0.0009146547,0.0019379247,0.99950045
