time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.035992216,0.026314631,0.0683147,0.017907696,0.044539604,0.0046528913,0.013498544,0.016243847,0.04378553,0.025942799,0.0050414107,0.02474559,0.0415408,0.13613924,3.1771055e-05,0.022078482,0.04013809,0.0100342715,0.011681988,0.023280935,0.9878964
0.01,<p:>,0.011173304,0.012508652,0.020251142,0.005911254,0.012334845,0.0014681611,0.0040473356,0.009066678,0.014724794,0.015553079,0.002210385,0.012831055,0.012384929,0.05781195,1.2884215e-05,0.0064728884,0.019694468,0.0054776617,0.006386723,0.013197777,0.99560744
0.02,<p:>,0.0071675614,0.00996197,0.014020575,0.0037545434,0.00787541,0.0009438404,0.002793428,0.0070967483,0.008733125,0.012842863,0.0018549064,0.009442216,0.008745048,0.043232396,1.3139583e-05,0.004249382,0.014415786,0.004366116,0.004805138,0.009737418,0.99667203
0.03,<p:>,0.005812343,0.008895605,0.011343565,0.0028330013,0.006391067,0.00074343855,0.0021048468,0.006355526,0.007226531,0.011621786,0.0017260349,0.008396133,0.006276605,0.03613287,1.39478125e-05,0.0034890412,0.012144127,0.0037193776,0.004038559,0.008399372,0.9971342
0.04,<p:>,0.0048247697,0.008334115,0.009389464,0.002173462,0.005389823,0.00059171114,0.0015669992,0.0058538327,0.006083859,0.010523828,0.001683038,0.0083150165,0.0046752677,0.032125548,1.4554258e-05,0.0029658463,0.011246851,0.0033540465,0.0036152832,0.007409493,0.9974471
0.05,<p:>,0.0038545562,0.0075909053,0.007266609,0.001952612,0.0042207916,0.00060157647,0.0012822144,0.005434294,0.004280547,0.009537335,0.0016677482,0.007733906,0.0037283148,0.026462648,1.4879319e-05,0.002354299,0.010409582,0.0033539939,0.0034844473,0.006831486,0.9978381
0.06,<p:>,0.0031913044,0.0071771163,0.005792681,0.0019014176,0.0033870488,0.0006731854,0.0011324674,0.0052673793,0.0031567197,0.008965901,0.0017458434,0.007193584,0.0033862425,0.023112077,1.72939e-05,0.0019259795,0.010046533,0.003532714,0.0034399538,0.0065896097,0.9980309
0.07,<p:>,0.0033256442,0.0077135656,0.0057980884,0.0024784154,0.0036096345,0.0009832269,0.0014062243,0.005942269,0.0029386405,0.009736545,0.002286232,0.0071006697,0.0038732379,0.023576489,2.9163482e-05,0.002033584,0.00960477,0.004489906,0.004211942,0.0071046045,0.9978824
0.08,<p:>,0.006170001,0.01189503,0.008880207,0.0071181534,0.0075004715,0.0030828523,0.004063334,0.008333911,0.0034850866,0.01362295,0.0042516794,0.008113918,0.009297905,0.028767856,7.141506e-05,0.0038742863,0.009798157,0.008132871,0.007067217,0.010018417,0.9962101
0.09,<p:>,0.009179679,0.013247003,0.0131897805,0.010774621,0.011820515,0.0048704585,0.006781917,0.007982722,0.004403195,0.013508719,0.0041401736,0.008680129,0.013382558,0.030179944,6.255406e-05,0.0057062563,0.010638699,0.0075390707,0.006619734,0.0105206175,0.9946422
0.1,<p:>,0.008340313,0.010780941,0.014085535,0.009672363,0.011412548,0.0038865139,0.0064337184,0.005920362,0.005036219,0.010155546,0.0028253102,0.0073068924,0.011365277,0.02608862,3.1115855e-05,0.0052498733,0.00944901,0.0053406716,0.004768451,0.008346585,0.99547666
