time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.015582404,0.011434774,0.028729463,0.004304421,0.017283823,0.00094451156,0.00304707,0.006957682,0.029396888,0.011889136,0.0011783706,0.011796906,0.010480458,0.0567582,4.393774e-06,0.008081291,0.016933398,0.002835761,0.0036282677,0.010349116,0.99535966
0.01,<p:>,0.0044868127,0.004790447,0.008178947,0.001274506,0.0044505466,0.00026702412,0.00077991403,0.003268855,0.01007315,0.006032233,0.00043560693,0.005694116,0.0023185122,0.02152667,1.3214553e-06,0.0022840393,0.0070216157,0.0013145043,0.0016803289,0.0050236355,0.99852616
0.02,<p:>,0.002158866,0.0030075896,0.004145815,0.00064195483,0.002122449,0.00015395605,0.00044331653,0.002054418,0.0046941782,0.0038801502,0.00027506318,0.0035098952,0.0011101887,0.010938804,7.8147906e-07,0.001155231,0.0040839463,0.0008291072,0.0010675829,0.003202213,0.99918205
0.03,<p:>,0.0015915623,0.0024642444,0.0031776573,0.00046101073,0.0015777911,0.0001171956,0.0003322937,0.0016379951,0.0030380373,0.0030781135,0.00022530225,0.0026954967,0.00072432694,0.0077735083,6.7064e-07,0.0008481668,0.003125566,0.00069244934,0.00085627753,0.00241535,0.9993582
0.04,<p:>,0.0013977467,0.0021932018,0.002808399,0.00039682616,0.0014082426,0.00010132125,0.0002910069,0.001451238,0.002442793,0.0027878906,0.00020516102,0.0023336504,0.0005746452,0.006268999,6.7914806e-07,0.0007256627,0.0026617886,0.00067069684,0.00077135756,0.002044354,0.9994315
0.05,<p:>,0.0014295086,0.0022998005,0.0028023045,0.00041213905,0.0015445167,0.000100676065,0.00030224235,0.0014132088,0.0023690816,0.002878423,0.00022320813,0.0022817326,0.00065031176,0.0063025607,9.074977e-07,0.0007477907,0.0026466877,0.0007257195,0.0007562418,0.0019509151,0.9993962
0.06,<p:>,0.0011386849,0.0020361945,0.0019955349,0.0004971284,0.00127186,0.00010640298,0.00027158821,0.0012579797,0.0016272238,0.0026656014,0.00020462357,0.0018499716,0.0006241686,0.005410044,8.0278255e-07,0.00059317757,0.0022680676,0.00067898846,0.0006645764,0.0018598736,0.99947995
0.07,<p:>,0.00088585715,0.0016678505,0.0015305177,0.0004358969,0.0009812028,9.1680544e-05,0.00022091407,0.0009992978,0.0012411282,0.002142978,0.00015284163,0.0014879261,0.0005002016,0.0043295617,5.0671457e-07,0.00045166333,0.0018764944,0.0005249822,0.0005184761,0.0015622423,0.9995951
0.08,<p:>,0.0007845248,0.0014295657,0.001458513,0.0003390439,0.0008188055,7.887728e-05,0.00020911606,0.0009067473,0.0012044947,0.0019162957,0.00012800746,0.0013051268,0.00038498305,0.0036838118,3.9072015e-07,0.00038846736,0.0016269379,0.00047274242,0.00047919035,0.0013717004,0.99966925
0.09,<p:>,0.0007164201,0.0013280002,0.0014305367,0.00023525332,0.0007162215,5.866053e-05,0.00017631696,0.0008317914,0.0012583067,0.0017722675,0.00011289594,0.0012780909,0.0003034087,0.0034053186,3.5001625e-07,0.00035091245,0.001505986,0.0004245971,0.00044094955,0.0012077579,0.99970067
