time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.041754033,0.028373998,0.07360557,0.020947816,0.05628507,0.0041629374,0.013114623,0.014363834,0.083874315,0.022386879,0.0044466862,0.029948337,0.048681203,0.14560893,3.7532216e-05,0.023941046,0.041587207,0.0084211435,0.009623622,0.021229025,0.98567253
0.01,<p:>,0.01828019,0.015954921,0.030025823,0.00957929,0.025377607,0.0015554264,0.0047416026,0.009663488,0.042890918,0.016827375,0.002208415,0.01770878,0.017950963,0.075195014,1.7826018e-05,0.009945331,0.022492083,0.0054790587,0.00609169,0.014105879,0.9932576
0.02,<p:>,0.012320053,0.011059208,0.019639023,0.005802697,0.016708119,0.0009258709,0.0030667128,0.007366529,0.028379835,0.013684805,0.0014836899,0.011807227,0.009774558,0.0454394,1.1720311e-05,0.0062502297,0.014484073,0.0043654707,0.0044446946,0.01008028,0.9955313
0.03,<p:>,0.010675959,0.008381738,0.017604865,0.0032738459,0.012663919,0.0005847129,0.0021192462,0.005629603,0.024694888,0.010804705,0.0010132856,0.009101385,0.0056433133,0.031247819,7.573101e-06,0.004855081,0.010399341,0.0033105765,0.0032233174,0.0073992624,0.99666435
0.04,<p:>,0.00959538,0.0070853163,0.01641417,0.0019132548,0.0101557905,0.00035919814,0.0013125413,0.0043947147,0.024536299,0.0084466655,0.00073139323,0.008201044,0.0035932781,0.025996774,5.3559725e-06,0.004130907,0.008294933,0.002344187,0.0023332771,0.005654351,0.9972645
0.05,<p:>,0.00926659,0.0069243633,0.016112728,0.0015034069,0.009605583,0.00027086082,0.000988288,0.0039421064,0.026464865,0.0074297828,0.00065900665,0.008100303,0.0029425218,0.026873583,5.362172e-06,0.0038584666,0.007579892,0.001964754,0.0020188773,0.0049126456,0.99734193
0.06,<p:>,0.008343247,0.006476225,0.014386426,0.0012158521,0.008555755,0.00021304633,0.00075106655,0.0034685195,0.025247684,0.006576067,0.00057599077,0.0074691013,0.002367244,0.025973005,4.8834563e-06,0.0033863983,0.0068469383,0.0016555277,0.0017560516,0.004337278,0.9975741
0.07,<p:>,0.0072547924,0.0062231445,0.012209065,0.0011295942,0.0075131115,0.00019994921,0.0006765843,0.003251841,0.020779785,0.0062815985,0.0005477458,0.006745501,0.0021383455,0.024639074,4.893741e-06,0.0029180688,0.0063065877,0.0015668531,0.0016223253,0.0040922747,0.99780244
0.08,<p:>,0.0061245603,0.006030624,0.010390692,0.0010046173,0.00630328,0.00018570604,0.0006283446,0.0030049544,0.017412763,0.0057908692,0.0005168557,0.0064327614,0.0020163073,0.023511106,4.6281393e-06,0.0024774524,0.006079888,0.0014385764,0.0014562487,0.0038377172,0.9980283
0.09,<p:>,0.0047880886,0.0059022047,0.008524736,0.0008494974,0.004897307,0.00018248195,0.00058772333,0.0027522838,0.013404668,0.0051468774,0.00052679307,0.006634591,0.001813432,0.02185453,4.6223213e-06,0.0019783115,0.006223121,0.0012737524,0.0013630688,0.0034862808,0.99828106
0.1,<p:>,0.0047198213,0.0057802927,0.008424709,0.00073772616,0.0047142995,0.00016443487,0.00053921464,0.0027063696,0.013221067,0.0050417767,0.0005210114,0.006728819,0.0016010114,0.020782935,4.9191203e-06,0.0019373879,0.005918937,0.0012203685,0.0013325347,0.003300359,0.9983104
0.11,<p:>,0.006006303,0.0060915137,0.010449296,0.0008632902,0.006108316,0.00016425263,0.00058060454,0.00311959,0.018816344,0.0059000957,0.0005678177,0.0066756536,0.0018413048,0.023655033,6.3928355e-06,0.0024454426,0.005736324,0.0014643904,0.0014816632,0.0036111288,0.99795455
0.12,<p:>,0.0067629125,0.006410494,0.011906458,0.0010979098,0.0070988615,0.0002053393,0.0007432402,0.0033572612,0.021081856,0.0064852214,0.0006410078,0.006666733,0.002363639,0.025807932,7.155638e-06,0.0027808193,0.0059515145,0.0016428877,0.001633107,0.0039649373,0.99772394
0.13,<p:>,0.006668369,0.006326122,0.011900042,0.00096551445,0.0068733245,0.00019341779,0.00069170113,0.0030685621,0.01975044,0.006110742,0.0005745838,0.0066989977,0.0022986247,0.025964012,5.7124657e-06,0.0027148405,0.006114369,0.0014581028,0.0014735837,0.003797595,0.99780077
0.14,<p:>,0.00474176,0.005390557,0.008887414,0.00061310246,0.0047388533,0.00014135512,0.00047695785,0.0022301823,0.013226307,0.004339553,0.00041359194,0.0062687406,0.0015691988,0.02053191,3.1819402e-06,0.0019355133,0.0057330676,0.0009342244,0.001089541,0.0029009364,0.9983638
0.15,<p:>,0.0036241072,0.0048159305,0.006858875,0.0005390374,0.0036481107,0.00013012646,0.00040936956,0.001937504,0.009517714,0.0037183617,0.00036797085,0.005745355,0.0012807546,0.017204907,2.5113115e-06,0.0015217665,0.0052067516,0.00077600265,0.0009603114,0.0025792073,0.99865925
0.16,<p:>,0.003301358,0.0045327437,0.006227451,0.0004972111,0.0033406643,0.00011962788,0.00037377936,0.0018405442,0.008431436,0.0034981621,0.00034359156,0.005461675,0.001149703,0.015604721,2.3060352e-06,0.0014057081,0.0047711404,0.00071702397,0.00088687235,0.0024344767,0.9987638
0.17,<p:>,0.0033508344,0.0044490728,0.0062904633,0.0005012381,0.0033071467,0.00012283823,0.00039140094,0.0018837291,0.00901739,0.003580173,0.00034606337,0.0055456026,0.0011286061,0.015212443,2.319098e-06,0.0014011628,0.004677669,0.0007305922,0.0009165967,0.0025423367,0.99878144
0.18,<p:>,0.003433152,0.004576431,0.006585412,0.00047663948,0.0032803786,0.00012406663,0.00041878453,0.001908778,0.009342724,0.0035773453,0.00035829996,0.006022069,0.0011280521,0.01586268,2.3543157e-06,0.001386993,0.0049874918,0.0007279755,0.0009434907,0.0026149226,0.99876344
0.19,<p:>,0.0033496046,0.0046593873,0.006501882,0.00042386472,0.0031141602,0.00011919338,0.00041219074,0.0019264267,0.0090195425,0.0035961503,0.00036053607,0.0064446935,0.0010918478,0.01610195,2.391858e-06,0.0013240298,0.005268893,0.00070912146,0.00095478946,0.0026564912,0.99876165
