time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.01873417,0.018327342,0.028628882,0.00515608,0.019110003,0.0026747978,0.0065487796,0.017290402,0.030788738,0.029416826,0.0035439967,0.028420702,0.0173313,0.06214196,2.073433e-05,0.010284272,0.03326517,0.010643498,0.012053064,0.0301853,0.99323153
0.01,<p:>,0.0056800027,0.010330751,0.009310816,0.001793974,0.0057159634,0.0008676337,0.0021452121,0.01052775,0.010133808,0.018524764,0.0019323732,0.015396692,0.004929144,0.031864513,1.084995e-05,0.0036731444,0.016589958,0.006947219,0.006832625,0.017907161,0.9970166
0.02,<p:>,0.004819611,0.009125241,0.009283525,0.001116955,0.005311092,0.0005512244,0.0017906452,0.008940397,0.009073244,0.016102761,0.0020592024,0.012566878,0.0033111698,0.026678955,1.62317e-05,0.003404181,0.0117505565,0.0075036823,0.0060073244,0.013402965,0.9973963
0.03,<p:>,0.018340383,0.014979105,0.032879096,0.0019220245,0.022658365,0.000983582,0.0035931587,0.014805496,0.03347309,0.02868594,0.0038656231,0.0169599,0.0061485292,0.04569242,6.631343e-05,0.011156778,0.013477022,0.01637439,0.009376292,0.017592724,0.9933594
0.04,<p:>,0.025362859,0.013123067,0.04257671,0.0020996253,0.029925166,0.00092307606,0.0038571202,0.011992269,0.037638243,0.025615634,0.0022599078,0.013863818,0.005875763,0.036226828,2.8554568e-05,0.013445113,0.012314308,0.012246316,0.007069754,0.016560763,0.99304897
0.05,<p:>,0.017630123,0.009774711,0.03491926,0.0013952538,0.020124944,0.0006578075,0.003611911,0.008134355,0.023720294,0.016985908,0.0012242269,0.010667034,0.004218956,0.025064182,7.835158e-06,0.008833345,0.009148043,0.007490199,0.0046893302,0.012385937,0.9954409
0.06,<p:>,0.004487831,0.004739877,0.009290544,0.00053019274,0.004430857,0.00029030058,0.0015168504,0.0042977594,0.0051584337,0.008709137,0.0005622006,0.005897444,0.0018017405,0.011997042,1.802353e-06,0.0023792563,0.005022775,0.0035076945,0.0028147642,0.0069470443,0.9984895
0.07,<p:>,0.0033635723,0.004625734,0.0072100777,0.00030584223,0.0033901494,0.00017690397,0.0010411066,0.0041650156,0.0046436246,0.0089912275,0.0005154629,0.0060626115,0.001348551,0.01071987,2.1753171e-06,0.00194195,0.0046979734,0.0032792657,0.0027302294,0.0071658753,0.9985815
0.08,<p:>,0.003072566,0.004858404,0.006642208,0.00023842325,0.0030319693,0.00015206521,0.00081011176,0.0042743525,0.0046433047,0.009204586,0.0005396422,0.0065471474,0.0011181898,0.010257758,2.6117962e-06,0.001790935,0.005024234,0.0031965082,0.0027567125,0.007671826,0.99854106
0.09,<p:>,0.003452147,0.0055250768,0.007432357,0.00023166786,0.0033050724,0.00016525411,0.0007387143,0.004801117,0.0048927325,0.009998275,0.0006159965,0.0077764806,0.0010324072,0.010511883,3.5714752e-06,0.001964411,0.0057946215,0.003673905,0.0030229713,0.008813039,0.9983219
0.1,<p:>,0.005381829,0.007418324,0.0112429755,0.0002847516,0.00531254,0.00022712087,0.000822823,0.006557356,0.006746162,0.01292955,0.00075855374,0.010303368,0.0010938096,0.010970912,5.8546566e-06,0.0028369036,0.0066401917,0.0051824017,0.0037529492,0.011850221,0.9976388
0.11,<p:>,0.0066897958,0.009316872,0.013099123,0.0003269999,0.006506054,0.00028123337,0.0008856445,0.008332831,0.008037433,0.015510286,0.00088261435,0.013016408,0.0012219399,0.012348412,8.517957e-06,0.003347439,0.008351228,0.0066037774,0.0043674693,0.015017245,0.99700934
0.12,<p:>,0.0065425434,0.010398723,0.012428951,0.0003921193,0.0060333256,0.0003526707,0.0009868855,0.009637412,0.007872467,0.0167987,0.0010910587,0.015022703,0.0014595891,0.014163615,1.2639932e-05,0.0032483898,0.01073448,0.007787371,0.005196803,0.01714948,0.99664223
0.13,<p:>,0.0044912086,0.010377406,0.008588214,0.0004910643,0.0041958196,0.0004055881,0.0009390863,0.010292021,0.005915091,0.017030302,0.0014173196,0.015705438,0.0017245291,0.016497565,2.0950944e-05,0.0024577454,0.013263611,0.008451819,0.0058928817,0.017176015,0.99675417
0.14,<p:>,0.003717648,0.012149504,0.0069557577,0.0006348832,0.003616336,0.00051888975,0.0009025064,0.014132801,0.005161102,0.021864636,0.002238198,0.016966816,0.0022774443,0.017579889,4.6224137e-05,0.002122649,0.015571086,0.012139975,0.007867263,0.022436086,0.9963727
0.15,<p:>,0.0050859405,0.01478179,0.0094665345,0.0010793827,0.0055084485,0.00094691827,0.0013783358,0.021407342,0.0064965435,0.031900562,0.0053484263,0.017003646,0.0037234437,0.020548312,0.00015250158,0.003053437,0.014703516,0.021297792,0.012975864,0.029794069,0.99549574
0.16,<p:>,0.021849087,0.029032424,0.040236533,0.0035671215,0.025698043,0.0036262255,0.005386542,0.04754815,0.026746705,0.06484899,0.018201591,0.034898058,0.009957127,0.048231777,0.0010404056,0.011922654,0.020947997,0.056809537,0.025534682,0.049193956,0.9882118
