time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,<p:>,0.10199398,0.06600041,0.0682134,0.16099183,0.11295689,0.04511243,0.055766057,0.06896232,0.026414944,0.09807397,0.03718913,0.060142472,0.16341703,0.13799068,0.0009575685,0.053313445,0.09370266,0.057630472,0.061671447,0.08741328,0.95527697
0.01,<p:>,0.060079567,0.05107129,0.02884536,0.11625162,0.06788381,0.029228907,0.029670423,0.062847026,0.012228552,0.09912268,0.028492562,0.04081733,0.12221156,0.08201368,0.0008381243,0.028905835,0.062236734,0.06670998,0.05494726,0.08203536,0.9714175
0.02,<p:>,0.060417864,0.045210525,0.026247736,0.12213006,0.07504669,0.027285505,0.027955865,0.057540335,0.009271447,0.09759036,0.025462188,0.031361114,0.11517136,0.06735321,0.00092306465,0.02829313,0.043292362,0.06978772,0.045782812,0.07156733,0.9716847
0.03,<p:>,0.05592677,0.03635393,0.024904702,0.11311634,0.07242864,0.021379704,0.023042483,0.049315143,0.007371978,0.090418234,0.018928764,0.023168283,0.082342476,0.053804733,0.0006958774,0.024900565,0.03394598,0.06032456,0.034878414,0.06015749,0.97512764
0.04,<p:>,0.048944898,0.029811684,0.02165402,0.09880335,0.06339002,0.017606031,0.018984003,0.03968076,0.005960721,0.07608508,0.013553854,0.018424412,0.059725553,0.045898773,0.0004407758,0.02095262,0.029710332,0.047152556,0.026456524,0.051112976,0.97977066
0.05,<p:>,0.03455052,0.023714459,0.01790494,0.06533673,0.043335415,0.012271616,0.013405963,0.030465636,0.004557229,0.05940612,0.009587359,0.0156034315,0.03767377,0.038171325,0.00026747314,0.015078887,0.025882967,0.035928097,0.0202466,0.042136297,0.98572296
0.06,<p:>,0.02192369,0.020908369,0.0127041,0.04437294,0.02630671,0.009878224,0.009313303,0.023920264,0.0031852638,0.046952512,0.008169529,0.015541671,0.0274401,0.032935333,0.00023934363,0.010359295,0.025707358,0.028810652,0.017151501,0.036057197,0.9895688
0.07,<p:>,0.016018726,0.017733565,0.008769737,0.03545359,0.019014139,0.00823505,0.0070802765,0.02032018,0.002434213,0.040663034,0.006504535,0.013227116,0.019459875,0.026887825,0.00020703491,0.0077643595,0.020532755,0.023734255,0.014225889,0.031882457,0.9919879
0.08,<p:>,0.013312654,0.01525892,0.007125806,0.029495552,0.015679259,0.0064983307,0.005988678,0.018189568,0.002136282,0.037833102,0.0052184425,0.010659696,0.015653836,0.023647746,0.00017946857,0.006501149,0.016112601,0.022042112,0.011728594,0.027416462,0.99340904
0.09,<p:>,0.010442529,0.0133315185,0.006631688,0.020674465,0.012410832,0.004490895,0.00503137,0.015287536,0.0020475374,0.031979013,0.0042852303,0.009418309,0.011822893,0.02128901,0.00014282939,0.005269828,0.014053238,0.019263538,0.0100009665,0.021409722,0.99458617
