time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,<p:>,0.0075878403,0.001281344,0.01209384,0.008342052
0.01,<p:>,0.003992141,0.0004995248,0.0034128404,0.0021795128
0.02,<p:>,0.0027675605,0.00034979123,0.0018162732,0.0011225685
0.03,<p:>,0.00219546,0.0002741897,0.0012873283,0.0008422939
0.04,<p:>,0.0017772719,0.0001981744,0.0010371933,0.00063364394
0.05,<p:>,0.0015518063,0.0001690356,0.0008278543,0.0005054491
0.06,<p:>,0.0013698471,0.00013799751,0.0005829217,0.00039914766
0.07,<p:>,0.0012139231,0.000107557564,0.00051297527,0.0003470904
0.08,<p:>,0.0009901281,7.7836885e-05,0.0005093473,0.0002795023
0.09,<p:>,0.00083995843,6.364097e-05,0.00045869753,0.00022937634
0.1,<p:>,0.0008646074,7.3173076e-05,0.00045901816,0.00022525692
0.11,<p:>,0.00089971983,8.217776e-05,0.0004484714,0.0002129054
0.12,<p:>,0.0008491295,8.845622e-05,0.00038118978,0.00018745627
0.13,<p:>,0.00084546296,0.00010440957,0.00037753108,0.00019435155
0.14,<p:>,0.0008479369,0.00011218349,0.00036610902,0.0001992251
0.15,<p:>,0.0008482077,0.00011780861,0.0003658728,0.00021675476
0.16,<p:>,0.00087236543,0.00011709127,0.0003433406,0.0002192085
0.17,<p:>,0.000842672,9.525755e-05,0.00025348604,0.00018023599
0.18,<p:>,0.00084030826,8.4837244e-05,0.0002313732,0.00015960286
0.19,<p:>,0.00079013547,6.7527435e-05,0.0002268398,0.00013072704
0.2,<p:>,0.00070089375,6.6841145e-05,0.00017577576,0.000106641484
0.21,<p:>,0.0006860767,7.762459e-05,0.00018448316,0.00011390103
0.22,<p:>,0.000757017,8.337072e-05,0.00020803025,0.00012554256
0.23,<p:>,0.0008071932,8.197879e-05,0.00021240946,0.00012735538
0.24,<p:>,0.0008179828,8.073819e-05,0.00019212176,0.00011723539
0.25,<p:>,0.0009253955,0.00010410567,0.00016551669,0.00012300748
0.26,<p:>,0.0010310817,0.00011765098,0.00018106835,0.00013339789
0.27,<p:>,0.0011387798,0.00012201043,0.00020326085,0.00013720857
0.28,<p:>,0.0012364739,0.000115342336,0.00023447341,0.00013383848
0.29,<p:>,0.0014527403,0.00012671227,0.000268218,0.00014141122
0.3,<p:>,0.0016717678,0.00013681047,0.0002863278,0.00014605939
0.31,<p:>,0.0020870601,0.00015948662,0.00033231074,0.00016226509
0.32,<p:>,0.002660643,0.00018425094,0.00035465692,0.00018223451
0.33,<p:>,0.0035693883,0.00023477648,0.0003756788,0.00021561881
0.34,<p:>,0.0050383126,0.0003092038,0.00042749857,0.00026192694
0.35000000000000003,<p:>,0.0072101294,0.0004577859,0.00050788315,0.00034050416
