time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,<p:>,0.5754532,0.023389168,0.020839097,0.049476553
0.01,<p:>,0.61997265,0.036615234,0.014539985,0.04063773
0.02,<p:>,0.60442984,0.039296195,0.011992984,0.031921025
0.03,<p:>,0.586605,0.037537288,0.011163147,0.027284868
0.04,<p:>,0.5754118,0.036276545,0.010377887,0.023251217
0.05,<p:>,0.5652232,0.03582344,0.009770004,0.020241447
0.06,<p:>,0.55427575,0.035560846,0.009161556,0.017777892
0.07,<p:>,0.5411296,0.035180256,0.008783849,0.015962012
0.08,<p:>,0.5273666,0.034743227,0.008498928,0.014473071
0.09,<p:>,0.51487994,0.034296837,0.0082598245,0.013453844
0.1,<p:>,0.50319797,0.033910718,0.008107527,0.012604056
0.11,<p:>,0.49253377,0.03353315,0.0080333175,0.011859127
0.12,<p:>,0.48335096,0.033477403,0.0080119865,0.011274288
0.13,<p:>,0.47492507,0.03325668,0.008034902,0.01074863
0.14,<p:>,0.46878022,0.03331308,0.0081143435,0.010320799
0.15,<p:>,0.4652107,0.033722185,0.008322875,0.01002559
0.16,<p:>,0.4658553,0.03476054,0.008555646,0.0097047
0.17,<p:>,0.46862316,0.036356438,0.008824311,0.009409753
0.18,<p:>,0.47598314,0.038902663,0.009275263,0.009303449
0.19,<p:>,0.48593625,0.04207653,0.00981162,0.009291406
0.2,<p:>,0.5006618,0.046242263,0.010484563,0.009390816
0.21,<p:>,0.5203836,0.051950492,0.01144687,0.009684145
0.22,<p:>,0.544993,0.05811763,0.012278665,0.00995379
0.23,<p:>,0.57642007,0.06710221,0.013398402,0.010470331
0.24,<p:>,0.6150503,0.07820523,0.014799543,0.011123643
0.25,<p:>,0.6600721,0.09181995,0.016352503,0.01181379
0.26,<p:>,0.71127063,0.1091456,0.018243693,0.012531497
0.27,<p:>,0.7730229,0.13640617,0.020248998,0.013104676
0.28,<p:>,0.850505,0.18296939,0.02195202,0.014301267
0.29,<p:>,0.9320407,0.30085534,0.08487581,0.038387395
0.3,<p:>,0.95798206,0.31743973,0.19189769,0.079590276
0.31,<p:>,0.95787764,0.30357605,0.4809564,0.25974926
0.32,<p:>,0.9268936,0.26471412,0.6645525,0.47552526
0.33,<p:>,0.8150513,0.22134207,0.7738994,0.60978687
0.34,<p:>,0.6308007,0.15102172,0.6949202,0.5364866
0.35000000000000003,<p:>,0.6473279,0.11872725,0.48523638,0.3763512
0.36,<p:>,0.73720425,0.1423001,0.14299639,0.1731483
0.37,<p:>,0.7678792,0.20391844,0.099831,0.14891985
0.38,<p:>,0.7925623,0.23614195,0.07809979,0.1181993
0.39,<p:>,0.82093304,0.30740437,0.07412206,0.11349433
0.4,<p:>,0.040446244,0.009897466,0.050305054,0.05601679
0.41000000000000003,<p:>,0.027033348,0.005412953,0.019943636,0.02097494
0.42,<p:>,0.01936644,0.004136096,0.012189056,0.012852928
0.43,<p:>,0.014489185,0.0033166949,0.009446791,0.009635417
0.44,<p:>,0.011553248,0.0026944985,0.007308889,0.0071800603
0.45,<p:>,0.008806954,0.0020405706,0.0052171554,0.0048001036
0.46,<p:>,0.0068488256,0.0015278923,0.0035612732,0.0031265249
0.47000000000000003,<p:>,0.0059676613,0.0012420944,0.0029483056,0.0023479953
0.48,<p:>,0.00509841,0.0010132608,0.0026052983,0.001885464
0.49,<p:>,0.004174996,0.00083161815,0.002076293,0.0014508262
0.5,<p:>,0.0034399848,0.0006475667,0.0015696156,0.0010589745
0.51,<p:>,0.0029570113,0.00053707516,0.0012901735,0.00081416534
0.52,<p:>,0.0028499255,0.0005005494,0.0011803237,0.0007215033
0.53,<p:>,0.0027473764,0.00046445694,0.001104507,0.0006756386
0.54,<p:>,0.0025128638,0.0003921939,0.00092229224,0.0005653814
0.55,<p:>,0.0019898585,0.00027817863,0.00061588554,0.0003891846
0.56,<p:>,0.0017852766,0.00023384491,0.000501816,0.00031633832
0.5700000000000001,<p:>,0.0015440014,0.00019326495,0.0003611642,0.00023724025
0.58,<p:>,0.0014981021,0.00018565186,0.00032027785,0.0002075211
0.59,<p:>,0.0016769071,0.00020060135,0.0003500232,0.00021615169
0.6,<p:>,0.0017639701,0.00018916273,0.00033464754,0.0001965028
0.61,<p:>,0.0017857754,0.00018087814,0.00032266654,0.00017995025
0.62,<p:>,0.0018009167,0.00017399731,0.00029623008,0.00016195129
0.63,<p:>,0.0019703882,0.00018651277,0.0003031933,0.00016140306
0.64,<p:>,0.0019806977,0.00018202214,0.00025927633,0.00014479762
0.65,<p:>,0.0021977173,0.00020784384,0.0002322925,0.0001413682
0.66,<p:>,0.0027785962,0.00028953247,0.0002595039,0.00016572673
0.67,<p:>,0.0034791399,0.00036245442,0.0002887834,0.00018634088
0.68,<p:>,0.0044142,0.00044977956,0.00032214122,0.00020683407
0.6900000000000001,<p:>,0.0062874528,0.00062101183,0.0003756813,0.000251529
0.7000000000000001,<p:>,0.009490289,0.0008024843,0.00046711607,0.00030933035
0.71,<p:>,0.018510519,0.0012812341,0.000679804,0.00041436605
0.72,<p:>,0.044748314,0.0026752113,0.0011440958,0.00065289834
0.73,<p:>,0.14039665,0.0077934754,0.0020902515,0.0011748273
0.74,<p:>,0.38442835,0.022796929,0.003312586,0.0017644227
0.75,<p:>,0.7554782,0.09823526,0.0060063344,0.004481959
0.76,p,0.9605203,0.28018636,0.32408053,0.17253906
0.77,p,0.91820216,0.26050037,0.75095963,0.500225
0.78,p,0.79414827,0.20430061,0.8776255,0.714396
0.79,p,0.7689146,0.16519684,0.73278564,0.5201291
0.8,f,0.6596355,0.105456404,0.09996476,0.1127881
0.81,f,0.7070044,0.06261563,0.037151817,0.03926674
0.8200000000000001,f,0.6829773,0.044589892,0.010159967,0.023687985
0.8300000000000001,f,0.6125824,0.05034727,0.0031641498,0.047963243
0.84,x,0.61511654,0.047367487,0.006139677,0.35106227
0.85,x,0.48185912,0.030265354,0.0056748693,0.7646512
0.86,e,0.18783094,0.019772368,0.017803771,0.9464142
0.87,e,0.033460144,0.035389245,0.040896446,0.9792709
0.88,e,0.005089749,0.082538374,0.08895855,0.9840727
0.89,e,0.0025840409,0.07897748,0.14754725,0.98119575
0.9,r,0.0044506183,0.06832831,0.17454876,0.96212834
0.91,r,0.030927733,0.1089207,0.15435342,0.8612002
0.92,r,0.05134492,0.21782131,0.12647618,0.63512886
0.93,r,0.07166229,0.19588682,0.07923895,0.44387972
0.9400000000000001,r,0.17812306,0.15898862,0.02864254,0.26397014
0.9500000000000001,r,0.3879353,0.11851035,0.018950768,0.17722125
0.96,r,0.7042689,0.08178099,0.016119625,0.1253836
0.97,k,0.8699803,0.06413917,0.013150101,0.09087908
0.98,k,0.8928491,0.07209019,0.012112169,0.065738946
0.99,k,0.8893063,0.0823767,0.01728488,0.053213947
1.0,k,0.8875932,0.08705168,0.019068176,0.050993633
1.01,k,0.9092815,0.08358161,0.022274392,0.050071992
1.02,k,0.9388509,0.083568566,0.010721737,0.035831448
1.03,k,0.9686083,0.10629285,0.008782271,0.024105592
1.04,k,0.9806948,0.15474011,0.023058519,0.029740073
1.05,k,0.9812809,0.1938397,0.057635896,0.043774303
1.06,k,0.9714529,0.20303024,0.07876665,0.06132674
1.07,k,0.93901587,0.20612437,0.09134751,0.101167865
1.08,r,0.8537008,0.19096097,0.22188598,0.19245897
1.09,r,0.70569134,0.17105229,0.41020757,0.33384427
1.1,o,0.42823187,0.07966326,0.43438458,0.77979916
1.11,o,0.13986951,0.047945146,0.4585616,0.9462974
1.12,o,0.058174532,0.0608505,0.4410343,0.96205485
1.1300000000000001,o,0.11689334,0.088777274,0.5259089,0.9307554
1.1400000000000001,o,0.34244755,0.14560558,0.6077343,0.80638427
1.1500000000000001,x,0.58527434,0.11299717,0.7082402,0.74430686
1.16,x,0.710761,0.07212525,0.71475095,0.6192078
1.17,x,0.7975552,0.06520388,0.6490839,0.46726668
1.18,f,0.8875976,0.081101164,0.5290713,0.32215798
1.19,f,0.90811354,0.12413372,0.65824836,0.22623512
1.2,x,0.12371197,0.07688359,0.78742546,0.625759
1.21,x,0.106463194,0.06078192,0.7672715,0.57280296
1.22,x,0.108580545,0.06016358,0.7347285,0.5301788
1.23,x,0.10088971,0.059475705,0.73592097,0.5151038
1.24,x,0.0872632,0.063561164,0.754761,0.535746
1.25,x,0.070711784,0.061873443,0.7800047,0.57087857
1.26,x,0.059216276,0.056685414,0.7860373,0.59862083
1.27,a,0.058701195,0.06743269,0.7909999,0.60617
1.28,a,0.05703584,0.06810454,0.8241603,0.652626
1.29,a,0.053323388,0.05875437,0.8342007,0.6695264
1.3,a,0.05082273,0.05312057,0.83910716,0.6764561
1.31,a,0.051251106,0.055239234,0.8287164,0.66997635
1.32,<p:>,0.05740804,0.053674586,0.81156874,0.63676417
1.33,<p:>,0.060845707,0.049665056,0.8145884,0.6300376
1.34,<p:>,0.061858524,0.045599356,0.81614995,0.619661
1.35,<p:>,0.06038527,0.03620917,0.79783,0.61138713
1.36,<p:>,0.06389431,0.034107495,0.788292,0.61389476
1.37,<p:>,0.062176738,0.028634334,0.78959733,0.6098357
1.3800000000000001,<p:>,0.07182109,0.032231417,0.79423565,0.59895474
1.3900000000000001,<p:>,0.08206348,0.030871717,0.7915187,0.5962963
1.4000000000000001,<p:>,0.085785516,0.02627979,0.77691716,0.58690715
1.41,<p:>,0.09836488,0.027369088,0.76440394,0.5740446
