time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,t,0.5436082,0.32654908,0.82958037,0.74199784
0.01,t,0.36623976,0.25339174,0.84810376,0.82462686
0.02,rr,0.12800117,0.168937,0.79661417,0.86744934
0.03,rr,0.022462811,0.1161289,0.67735136,0.83654815
0.04,rr,0.013505923,0.092705496,0.57422817,0.7026751
0.05,rr,0.01163313,0.061731424,0.50780857,0.4113798
0.06,l,0.02337535,0.044867907,0.3011071,0.1906301
0.07,l,0.088735,0.038777605,0.15713345,0.150592
0.08,l,0.52846426,0.033916347,0.07531224,0.11529126
0.09,k,0.86481756,0.026612975,0.037287667,0.066336915
0.1,k,0.8841615,0.023073588,0.03193728,0.027715651
0.11,k,0.85397416,0.022987762,0.02455184,0.02116644
0.12,k,0.8065766,0.021736002,0.013721107,0.019558916
0.13,k,0.8626964,0.017676294,0.0145294005,0.023560604
0.14,k,0.9473626,0.018642133,0.012884255,0.025726452
0.15,t,0.98391396,0.022327583,0.011250977,0.016879648
0.16,t,0.9961381,0.029459415,0.04028053,0.014600047
0.17,t,0.9973919,0.0400143,0.047796745,0.013846657
0.18,t,0.9949867,0.044846065,0.07444941,0.029734856
0.19,t,0.97617906,0.040955078,0.37439698,0.20910303
0.2,a,0.74553585,0.024209276,0.8516919,0.7503511
0.21,a,0.26087558,0.020340122,0.92439646,0.94505733
0.22,a,0.06749671,0.049699754,0.9188062,0.9673971
0.23,a,0.02029285,0.11025361,0.92899585,0.9628568
0.24,a,0.004104436,0.14002651,0.92297983,0.94367373
0.25,e,0.0023541846,0.07028655,0.8807321,0.8814254
0.26,e,0.0019145973,0.020700293,0.65490395,0.5946449
0.27,N,0.019960407,0.011693371,0.26516876,0.21861938
0.28,N,0.35141653,0.010235,0.10093172,0.11104528
0.29,k,0.72279614,0.011457903,0.06114578,0.10025227
0.3,k,0.87730336,0.014897075,0.04589228,0.093219176
0.31,k,0.9278389,0.018634398,0.043227006,0.07448223
0.32,k,0.9572461,0.02362363,0.039339725,0.05501649
0.33,k,0.9810218,0.028160516,0.026273923,0.032053836
0.34,k,0.9935841,0.026454106,0.010683204,0.013171409
0.35000000000000003,k,0.9969877,0.025066582,0.0077804998,0.008063811
0.36,k,0.99779826,0.02884171,0.009944688,0.006373601
0.37,k,0.99490595,0.039872237,0.016659094,0.019318476
0.38,k,0.97497296,0.053386364,0.08553934,0.1653194
0.39,k,0.7759864,0.045402505,0.27157894,0.60370386
0.4,k,0.19997603,0.29465997,0.78938025,0.8026729
0.41000000000000003,a,0.025266489,0.1331653,0.87835556,0.9123013
0.42,a,0.007196066,0.047285594,0.8969115,0.9374852
0.43,a,0.0076067303,0.0371823,0.8600674,0.9145795
0.44,p,0.51332474,0.092340276,0.7530613,0.6754553
0.45,p,0.87596196,0.089864604,0.75502217,0.5229794
0.46,p,0.9232548,0.071203314,0.58320034,0.3178198
0.47000000000000003,p,0.92627376,0.076587014,0.22381048,0.10894673
0.48,p,0.9436358,0.07270459,0.12307656,0.059581984
0.49,p,0.9619143,0.083683066,0.057236016,0.031475767
0.5,p,0.9612215,0.12309306,0.042018864,0.022123251
0.51,p,0.9460007,0.07457184,0.34464133,0.116812706
0.52,p,0.9151923,0.06311688,0.74824953,0.3576941
0.53,a,0.6980739,0.04051541,0.91978806,0.7570928
0.54,a,0.17028272,0.029252803,0.9593307,0.9200818
0.55,a,0.01899861,0.031176373,0.960179,0.96399295
0.56,a,0.0060827094,0.04940719,0.9298195,0.9632312
0.5700000000000001,a,0.009622108,0.027852455,0.8481319,0.89351666
0.58,l,0.055246647,0.01691485,0.72423625,0.68567073
0.59,l,0.6280618,0.025310408,0.38271183,0.43357068
0.6,k,0.8690089,0.02566267,0.16064022,0.08448994
0.61,k,0.8414799,0.019143917,0.058903188,0.029989196
