time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,m,0.64885074,0.6735539,0.13259895,0.29587135
0.01,m,0.45991457,0.70868576,0.15906538,0.22068508
0.02,m,0.2158899,0.6916346,0.2281675,0.29663277
0.03,w,0.09017846,0.6751565,0.33284926,0.5500654
0.04,w,0.044703323,0.65285057,0.3857472,0.7365513
0.05,w,0.018213252,0.4664737,0.31404084,0.8456391
0.06,w,0.011063523,0.26131827,0.30080312,0.87672937
0.07,w,0.012730707,0.100097604,0.191118,0.7967135
0.08,w,0.021149546,0.047148604,0.061599605,0.6538914
0.09,s,0.054520868,0.04020722,0.018073887,0.35253698
0.1,s,0.1524577,0.038004763,0.00928754,0.09464283
0.11,s,0.4651695,0.046482913,0.010738838,0.039645914
0.12,s,0.83998823,0.040186968,0.017713584,0.032221835
0.13,t,0.9576784,0.044879314,0.021973275,0.024182247
0.14,t,0.9870248,0.042603604,0.014440752,0.0067845187
0.15,t,0.9950542,0.05724364,0.022595,0.005485811
0.16,t,0.99345976,0.06930343,0.052619748,0.014359708
0.17,t,0.9792844,0.06775487,0.34108654,0.122008026
0.18,t,0.8977277,0.06585112,0.88134736,0.6187346
0.19,a,0.36085233,0.029987942,0.9797632,0.9473357
0.2,a,0.08333194,0.027578685,0.98303473,0.98695403
0.21,a,0.023373304,0.034206834,0.98585004,0.98960173
0.22,a,0.009176774,0.075945586,0.98637044,0.9850283
0.23,a,0.0066683404,0.12652235,0.9813866,0.97408557
0.24,a,0.008608021,0.14037429,0.9813625,0.9597709
0.25,a,0.013047695,0.12112948,0.98190075,0.94042957
0.26,a,0.11951584,0.08828888,0.9752289,0.8715777
0.27,k,0.74230105,0.06804974,0.9435496,0.78346616
0.28,k,0.89035326,0.039851688,0.84442854,0.56388456
0.29,k,0.9332545,0.026672693,0.68488884,0.3575476
0.3,k,0.9581485,0.019256696,0.5266435,0.21082759
0.31,k,0.97949594,0.017692456,0.34203684,0.119494714
0.32,k,0.992856,0.016811643,0.1170104,0.036457416
0.33,k,0.99796903,0.01225661,0.07447894,0.0099220285
0.34,k,0.9985115,0.010915072,0.07706015,0.00796259
0.35000000000000003,k,0.9987322,0.013442235,0.061918613,0.0064122984
0.36,k,0.9979166,0.026967527,0.035874296,0.009576855
0.37,k,0.9913117,0.04473144,0.090579726,0.051830903
0.38,k,0.8943946,0.056758672,0.5418661,0.42704153
0.39,k,0.5521352,0.0664634,0.80561745,0.7510592
0.4,a,0.23545633,0.46679413,0.9208884,0.8628862
0.41000000000000003,a,0.06692604,0.38189143,0.934445,0.90754366
0.42,a,0.02465657,0.31806335,0.90632623,0.91388774
0.43,a,0.014121373,0.20078637,0.86876523,0.9030982
0.44,a,0.050741296,0.15481906,0.8067799,0.86043125
0.45,p,0.7908186,0.122122824,0.7484214,0.66547596
0.46,p,0.9365498,0.10829573,0.51570505,0.5082491
0.47000000000000003,p,0.96669644,0.0830437,0.42696428,0.30881023
0.48,p,0.97846466,0.07631668,0.29207206,0.17285602
0.49,p,0.9866787,0.08460469,0.16515093,0.09450608
0.5,p,0.99151325,0.09242382,0.10611965,0.05719719
0.51,p,0.99217993,0.10572934,0.050729673,0.036237523
0.52,p,0.978695,0.13349761,0.03265674,0.087247476
0.53,w,0.93054926,0.12090976,0.058299568,0.37612164
0.54,w,0.6083736,0.07664546,0.0436952,0.8620559
0.55,w,0.093501784,0.058819953,0.02376698,0.9562205
0.56,w,0.017622888,0.07044105,0.038984515,0.96151835
0.5700000000000001,w,0.016150357,0.080942705,0.12771328,0.9305081
0.58,l,0.056686714,0.07156039,0.14455312,0.8727863
0.59,l,0.29546884,0.06128027,0.05356816,0.72240686
0.6,l,0.67999876,0.040950175,0.016758323,0.37213904
