time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,l,0.8147366,0.6381776,0.32574534,0.13822323
0.01,l,0.5620078,0.6164513,0.67232263,0.26838383
0.02,a,0.33884028,0.5733711,0.911735,0.67370737
0.03,a,0.16027713,0.5660897,0.9643535,0.85212594
0.04,a,0.06178744,0.3776307,0.98140204,0.93285745
0.05,a,0.029767679,0.25001615,0.9919849,0.9725884
0.06,a,0.014761054,0.16229181,0.9971012,0.98770094
0.07,a,0.008835917,0.10152399,0.99871606,0.99326634
0.08,a,0.005178676,0.07616393,0.99905986,0.99459124
0.09,a,0.003508853,0.052738123,0.99877256,0.9937647
0.1,a,0.006469424,0.049573977,0.9977741,0.987757
0.11,a,0.10917638,0.048087712,0.99391174,0.95773286
0.12,a,0.6031892,0.034389902,0.9807288,0.9019782
0.13,k,0.8150738,0.028123386,0.9505873,0.8023673
0.14,k,0.8873514,0.026694546,0.88841516,0.63766414
0.15,k,0.9220013,0.023873936,0.77535903,0.47215396
0.16,k,0.9669176,0.024262523,0.52799135,0.2660298
0.17,k,0.9942723,0.027237637,0.22226694,0.058146168
0.18,t,0.99734265,0.02518418,0.13914569,0.026213912
0.19,t,0.9972077,0.024780892,0.0790986,0.013772703
0.2,t,0.9890668,0.027791305,0.4133101,0.097999215
0.21,t,0.9423872,0.044060916,0.9072703,0.5514976
0.22,a,0.39177528,0.04648049,0.9929456,0.95428723
0.23,a,0.06956013,0.040435333,0.99848044,0.98790836
0.24,a,0.026525034,0.045082264,0.9992165,0.9933746
0.25,a,0.011793921,0.053903144,0.99944216,0.99573827
0.26,a,0.0072746966,0.05376555,0.99947923,0.9965993
0.27,a,0.0048630424,0.052076098,0.9994983,0.99699247
0.28,a,0.0026706387,0.043845113,0.9994907,0.99714845
0.29,a,0.0018683004,0.0410162,0.99932176,0.9965819
0.3,a,0.0012378892,0.037299294,0.99899757,0.995342
0.31,a,0.0012442766,0.037263565,0.99790937,0.9893993
0.32,a,0.002535761,0.04131834,0.995631,0.97067946
0.33,a,0.010276072,0.06348165,0.9863112,0.9086441
0.34,a,0.1088471,0.09841551,0.93401486,0.64349645
0.35000000000000003,a,0.46707004,0.12719221,0.838439,0.45723492
0.36,a,0.69628435,0.18185876,0.7249054,0.4025057
0.37,t,0.83333135,0.25790346,0.6542027,0.348301
0.38,t,0.9463525,0.3524998,0.43843082,0.15054105
