time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,jj,0.916531,0.5591462,0.020282062,0.1090161
0.01,jj,0.90711564,0.6714819,0.018087717,0.28211075
0.02,jj,0.6941598,0.6246325,0.037853613,0.6441128
0.03,jj,0.23374441,0.36008355,0.07141807,0.87333757
0.04,jj,0.0390966,0.10448999,0.108875565,0.9636028
0.05,e,0.0055203047,0.05071209,0.17875277,0.97992414
0.06,e,0.0037786737,0.05260006,0.18423341,0.9669728
0.07,r,0.012874028,0.07967096,0.17603317,0.8853742
0.08,r,0.042295605,0.14236191,0.16715255,0.6517326
0.09,r,0.05073564,0.19730894,0.1278568,0.5159585
0.1,r,0.083379105,0.17281686,0.07079377,0.4831878
0.11,r,0.23539604,0.13881217,0.03182127,0.36258066
0.12,r,0.5075339,0.10506858,0.03624321,0.2716387
0.13,r,0.76423794,0.08085546,0.029140318,0.16959207
0.14,r,0.8551066,0.07284558,0.025783902,0.10411579
0.15,k,0.8590984,0.06518033,0.02021373,0.068336315
0.16,k,0.85431594,0.06529137,0.0298673,0.064324036
0.17,k,0.8697657,0.06010065,0.0381303,0.062254332
0.18,k,0.9043991,0.058874138,0.022638176,0.0498925
0.19,k,0.9481443,0.06624643,0.0153510785,0.035615202
0.2,k,0.972685,0.09315045,0.014759244,0.026463237
0.21,k,0.9839484,0.13838273,0.058071915,0.03687121
0.22,k,0.9812501,0.182497,0.10939044,0.051617723
0.23,p,0.9640893,0.18343225,0.120655455,0.07577047
0.24,p,0.9318562,0.17601019,0.1690726,0.12739837
0.25,r,0.85927624,0.2022424,0.32489735,0.2538523
0.26,r,0.5710574,0.113695756,0.5555022,0.592338
0.27,o,0.24045293,0.05208988,0.506302,0.8868051
0.28,o,0.10170111,0.041355368,0.3991678,0.95772886
0.29,o,0.053893052,0.055550233,0.35308707,0.9672703
0.3,o,0.13140182,0.07943416,0.4026209,0.91841465
0.31,x,0.24698752,0.09932916,0.56502616,0.8263958
0.32,x,0.35031927,0.087772734,0.6790549,0.77230275
0.33,x,0.40023544,0.062272523,0.68210036,0.69587237
0.34,x,0.41841704,0.05931643,0.6554666,0.6143028
0.35000000000000003,x,0.44603,0.054897845,0.6434578,0.5405217
0.36,x,0.51565266,0.057311926,0.64420927,0.4992598
0.37,x,0.58953875,0.052079078,0.68124235,0.47433144
0.38,x,0.7022741,0.061954334,0.68201333,0.40982717
0.39,x,0.7512994,0.10694121,0.6164288,0.33112246
0.4,x,0.31026515,0.19392411,0.7345839,0.4779432
0.41000000000000003,x,0.30702743,0.17567144,0.7163973,0.42694643
0.42,x,0.28780505,0.19979478,0.7549357,0.51708215
0.43,x,0.28835666,0.20878349,0.7782683,0.5624937
0.44,x,0.32164884,0.23199424,0.78831655,0.56843215
0.45,x,0.3374424,0.24276419,0.81180334,0.5944682
0.46,x,0.3471391,0.24803656,0.82219625,0.612017
0.47000000000000003,x,0.38281268,0.2876066,0.8141614,0.61287713
0.48,x,0.42175457,0.32640943,0.8015282,0.61533046
0.49,x,0.4674688,0.3205355,0.7929663,0.613344
0.5,x,0.5500016,0.3216946,0.7806803,0.58085203
0.51,x,0.6371151,0.36896822,0.7679657,0.52634543
0.52,x,0.7338763,0.37795728,0.73645216,0.54379797
0.53,x,0.71315414,0.38873008,0.8024056,0.56125057
0.54,x,0.53861904,0.4111901,0.8854861,0.7432818
0.55,rr,0.39015728,0.40309995,0.923383,0.8400535
0.56,rr,0.13118404,0.35400268,0.9196803,0.9055587
0.5700000000000001,rr,0.06616732,0.34740835,0.8960183,0.8923436
0.58,rr,0.10871152,0.38801777,0.8395248,0.8103618
0.59,rr,0.36151606,0.4072527,0.8193894,0.732208
0.6,p,0.5598067,0.45521194,0.77860177,0.59445983
0.61,p,0.60970485,0.419916,0.6769384,0.48329693
0.62,p,0.69526535,0.40874824,0.63409466,0.37342414
0.63,p,0.79711914,0.4023283,0.5475504,0.24328655
0.64,p,0.85441446,0.38051727,0.3988291,0.14717847
0.65,p,0.87739414,0.42347547,0.43003902,0.16193679
0.66,p,0.8513019,0.53806394,0.54426634,0.35960725
0.67,p,0.8232522,0.5451907,0.70970386,0.5818285
0.68,a,0.6125366,0.49336034,0.87273806,0.7561217
0.6900000000000001,a,0.43612188,0.38714498,0.9164707,0.85554266
0.7000000000000001,a,0.34419563,0.3030574,0.92832416,0.8931786
0.71,a,0.2911977,0.24049178,0.9431366,0.91311383
0.72,a,0.34202212,0.19365719,0.94333154,0.8950492
0.73,p,0.6731939,0.19243233,0.9045822,0.76125866
0.74,p,0.83921677,0.18063818,0.8385113,0.6290838
0.75,p,0.88465136,0.17493303,0.7795818,0.5191966
0.76,p,0.9149027,0.16926731,0.69597447,0.3965786
0.77,p,0.9445603,0.18477406,0.58936846,0.2569634
0.78,p,0.9549813,0.21055569,0.50078005,0.18513149
0.79,p,0.93686616,0.23315623,0.56917316,0.2803572
0.8,a,0.16505906,0.35042754,0.9122973,0.8500325
0.81,a,0.12567167,0.25304908,0.95638734,0.9129952
0.8200000000000001,a,0.12779748,0.18478231,0.9650033,0.9152582
0.8300000000000001,a,0.16145486,0.15490179,0.9520659,0.8855632
0.84,a,0.2660955,0.1640853,0.92972976,0.81412905
0.85,a,0.48187542,0.21886303,0.89940387,0.7357484
0.86,p,0.608407,0.23076428,0.8596372,0.6687916
0.87,p,0.6871347,0.20528077,0.8227395,0.5900594
0.88,p,0.74143106,0.20819615,0.76696473,0.4791433
0.89,p,0.78913045,0.21569915,0.7122399,0.3863449
0.9,f,0.8195704,0.21399315,0.6676032,0.32514328
0.91,f,0.7770331,0.2518692,0.73384845,0.42070076
0.92,f,0.5897249,0.27083197,0.81796634,0.64884967
0.93,a,0.33080217,0.2958445,0.886266,0.80393904
0.9400000000000001,a,0.23084734,0.27394632,0.87684757,0.8863692
0.9500000000000001,a,0.19327858,0.20428553,0.84140384,0.9129419
0.96,a,0.2613847,0.1748637,0.77437395,0.8707815
0.97,p,0.34420207,0.15470906,0.7533065,0.7295145
0.98,p,0.43787524,0.14988258,0.7189167,0.5910791
0.99,p,0.5257008,0.13442184,0.61631745,0.44100186
1.0,f,0.596082,0.119328886,0.51127434,0.3294978
1.01,f,0.6484485,0.12834221,0.46105242,0.25080225
1.02,f,0.7128222,0.17909843,0.40524647,0.19083759
1.03,f,0.7429002,0.30456862,0.47300354,0.215094
1.04,p,0.6564844,0.40056613,0.65683573,0.48115572
1.05,p,0.47997838,0.3553022,0.83404046,0.72114384
1.06,a,0.3401261,0.29940823,0.88891053,0.82932615
1.07,a,0.2924141,0.2305628,0.8927842,0.852721
1.08,a,0.37481862,0.20040898,0.88388795,0.7971757
1.09,a,0.42697197,0.17401426,0.84721935,0.6776551
1.1,a,0.51887167,0.16461933,0.8162634,0.61942714
1.11,p,0.61690867,0.14877167,0.7408956,0.49994975
1.12,p,0.6837385,0.17789273,0.72287816,0.44481438
1.1300000000000001,p,0.7067077,0.22424929,0.7828044,0.50532055
1.1400000000000001,a,0.5471834,0.2450751,0.89301646,0.72958326
1.1500000000000001,a,0.33019263,0.2076291,0.9388339,0.83490866
1.16,a,0.2507453,0.18376194,0.9552052,0.87470627
1.17,a,0.251776,0.14570685,0.9533882,0.8674873
1.18,a,0.34930354,0.1625941,0.9265094,0.8063683
1.19,<p:>,0.3898764,0.2556214,0.85494965,0.6327648
1.2,<p:>,0.43044925,0.053944178,0.17469577,0.11339494
1.21,<p:>,0.5038361,0.047354504,0.06950657,0.039364714
1.22,<p:>,0.67320806,0.0745096,0.037526052,0.023961913
1.23,p,0.8660999,0.12333118,0.033929735,0.018983763
1.24,p,0.94220424,0.20123497,0.052154038,0.019231645
1.25,p,0.9555263,0.23985875,0.5378445,0.16848864
1.26,p,0.923056,0.2852397,0.7761292,0.44453552
1.27,p,0.8274863,0.19217227,0.9311372,0.7449513
1.28,a,0.54426646,0.1384521,0.9715172,0.90097195
1.29,a,0.20915598,0.09940862,0.98483914,0.9646672
1.3,a,0.06827117,0.077903435,0.9902948,0.98476166
1.31,a,0.03660948,0.08105823,0.9920704,0.98819333
1.32,a,0.023525815,0.083621375,0.9929473,0.98975205
1.33,a,0.017753404,0.11109986,0.99157333,0.986843
1.34,a,0.008700237,0.17090584,0.98915935,0.9800351
1.35,a,0.0024580471,0.22250323,0.9895051,0.9765405
1.36,a,0.0010803044,0.21372429,0.98957294,0.97830147
1.37,a,0.0008188141,0.18993622,0.98586893,0.97385585
1.3800000000000001,a,0.0014319508,0.21643913,0.97690845,0.9405066
1.3900000000000001,a,0.0028602418,0.3280546,0.9603462,0.8622305
1.4000000000000001,l,0.0035952502,0.4572111,0.923344,0.77977586
1.41,l,0.0061138715,0.59471077,0.86298424,0.69301504
1.42,l,0.011206337,0.6972821,0.80887884,0.6121326
1.43,j,0.017656807,0.7933658,0.65440124,0.49337786
1.44,j,0.025494747,0.8474094,0.47649574,0.3769522
1.45,jj,0.038610168,0.8779701,0.36916685,0.32010153
1.46,jj,0.043977857,0.8903803,0.41752973,0.35753945
1.47,jj,0.035755448,0.8535328,0.61450034,0.4943256
1.48,jj,0.021939011,0.7562099,0.78156376,0.6325371
1.49,j,0.016019221,0.5610221,0.8932428,0.74037755
1.5,j,0.010683869,0.31996453,0.9450326,0.8414668
1.51,a,0.007095044,0.16479042,0.96750426,0.9358528
1.52,a,0.0075738505,0.08637366,0.97065264,0.96855044
1.53,a,0.010617139,0.090657726,0.96486676,0.9766449
1.54,a,0.014309099,0.11788513,0.96320885,0.96993536
1.55,a,0.038969066,0.1903229,0.96954036,0.94629157
1.56,a,0.070788376,0.18837285,0.97335684,0.93819296
1.57,a,0.07761157,0.17197421,0.970157,0.93688464
1.58,x,0.094549164,0.15708409,0.9677743,0.92651635
1.59,x,0.1088021,0.1705789,0.96239936,0.90897214
1.6,x,0.11794628,0.060663648,0.8445728,0.6934327
1.61,x,0.104703985,0.04532785,0.8379295,0.67991084
1.62,a,0.09673442,0.04242066,0.8404781,0.69068915
1.6300000000000001,a,0.09817638,0.04421769,0.86030763,0.7190939
1.6400000000000001,a,0.1027651,0.03656776,0.8706181,0.7266725
1.6500000000000001,a,0.09539546,0.028212328,0.89175546,0.7517745
1.6600000000000001,a,0.08785298,0.020365186,0.8978693,0.7437724
1.67,<p:>,0.08761128,0.017348599,0.89123863,0.7089013
1.68,<p:>,0.08120724,0.01264271,0.8632034,0.6363911
1.69,<p:>,0.08094689,0.011064749,0.7959512,0.5234369
1.7,<p:>,0.09314625,0.011036166,0.71689653,0.43106347
1.71,<p:>,0.13989379,0.013366395,0.6125528,0.34809312
1.72,<p:>,0.276774,0.020729901,0.50848174,0.24181716
1.73,p,0.6222198,0.043052536,0.43610227,0.16318807
1.74,p,0.8786722,0.0893356,0.2494143,0.08178148
1.75,p,0.96582377,0.16703865,0.07596769,0.029927213
1.76,p,0.978714,0.19632614,0.033716537,0.029323723
1.77,p,0.96872056,0.18577649,0.096491985,0.13476464
1.78,p,0.9364016,0.10630402,0.48244253,0.4165818
1.79,w,0.79304814,0.044550423,0.8412068,0.80716395
1.8,w,0.20131584,0.02935178,0.917606,0.9623232
1.81,a,0.027301753,0.033917658,0.9381341,0.970036
1.82,a,0.008361371,0.062658854,0.83326465,0.9629693
1.83,a,0.017886594,0.05503918,0.76023066,0.93188363
1.84,a,0.10963897,0.033375654,0.7942519,0.8499329
1.85,t,0.62338084,0.03719466,0.8410087,0.63088876
1.86,t,0.8623057,0.04966844,0.80049247,0.5758793
1.87,t,0.9304859,0.04873675,0.68533915,0.41505945
1.8800000000000001,t,0.9526719,0.04181874,0.5998675,0.30757692
1.8900000000000001,t,0.9575528,0.039087836,0.5287885,0.24537551
1.9000000000000001,t,0.96658605,0.040915832,0.4840131,0.20913018
1.9100000000000001,t,0.9835976,0.05015748,0.3272492,0.13469476
1.92,t,0.99453056,0.05096256,0.14439338,0.043336842
1.93,t,0.9971183,0.04043147,0.13922247,0.02375978
1.94,t,0.9934792,0.06074429,0.20835906,0.045435715
1.95,t,0.9549045,0.06477731,0.68732965,0.28843403
1.96,a,0.5358472,0.039020445,0.9790661,0.84476
1.97,a,0.11427527,0.024637071,0.99120903,0.9725012
1.98,a,0.03883621,0.044980478,0.9834349,0.9731544
1.99,a,0.016722053,0.13303792,0.95122194,0.9302075
2.0,e,0.055720452,0.2168562,0.6075765,0.88973933
2.0100000000000002,e,0.040238652,0.093864,0.57327443,0.9186502
2.02,e,0.39107296,0.06249715,0.6212012,0.81447566
2.0300000000000002,p,0.8367547,0.043994486,0.5534299,0.58486444
2.04,p,0.90318996,0.033667296,0.44045696,0.43210325
2.05,p,0.9194455,0.029700508,0.4110148,0.33189517
2.06,p,0.9242839,0.02817311,0.35129815,0.26313096
2.07,p,0.9478969,0.034118995,0.21909043,0.2018892
2.08,p,0.9771614,0.037407935,0.084132485,0.070705846
2.09,t,0.98390925,0.02539597,0.033498902,0.018285213
2.1,t,0.96116424,0.039999302,0.16245273,0.057870515
2.11,t,0.86528206,0.040800396,0.8088779,0.43330124
2.12,a,0.38694355,0.031256787,0.9901509,0.9145494
2.13,a,0.05490031,0.017112533,0.9954058,0.98988163
2.14,a,0.0040264996,0.016310362,0.98675203,0.99070245
2.15,a,0.007027876,0.04518384,0.97475654,0.97085613
2.16,p,0.47773036,0.25690195,0.91724086,0.7972492
2.17,p,0.87742144,0.43770716,0.78888476,0.45961738
2.18,p,0.9649193,0.48994312,0.51395035,0.20042387
2.19,p,0.98506284,0.482637,0.12807837,0.033913746
2.2,p,0.9880095,0.39801976,0.06296538,0.017088067
2.21,p,0.9793916,0.31340253,0.30166894,0.08104513
2.22,p,0.9345347,0.21551087,0.8507947,0.42661157
2.23,p,0.6415714,0.10563293,0.9654172,0.84448785
2.24,a,0.09584385,0.059424993,0.98288447,0.9538058
2.25,a,0.015340984,0.074049145,0.98079216,0.9719858
2.2600000000000002,a,0.004374151,0.08097213,0.9360632,0.9699448
2.27,a,0.0033586973,0.05141964,0.89855295,0.9647354
2.2800000000000002,a,0.009427506,0.021670815,0.8157493,0.9314457
2.29,a,0.23814946,0.02829661,0.80454403,0.67873967
2.3000000000000003,r,0.72208714,0.041697904,0.73743856,0.4476602
2.31,r,0.874889,0.049190626,0.6388346,0.39104155
2.32,t,0.93085915,0.054625344,0.5843972,0.34563
2.33,t,0.9518183,0.05758803,0.54125303,0.28520775
2.34,t,0.96855855,0.061870687,0.38803285,0.19192651
2.35,t,0.9869126,0.073264375,0.1851361,0.08520263
2.36,t,0.9958604,0.06512443,0.08502471,0.0213995
2.37,t,0.9962697,0.07447965,0.116073065,0.021670835
2.38,t,0.98821664,0.09555964,0.2784895,0.0718908
2.39,a,0.9387952,0.13302901,0.6978072,0.30421093
2.4,a,0.16059613,0.28545734,0.94828117,0.85775363
2.41,a,0.016748935,0.1732257,0.97965324,0.9516299
2.42,a,0.005467309,0.07827378,0.9802221,0.9747598
2.43,a,0.0042157923,0.046323594,0.9612693,0.9704924
2.44,a,0.00792286,0.04238393,0.93714005,0.928383
2.45,a,0.06725674,0.05237788,0.9075269,0.82215154
2.46,a,0.654192,0.07570719,0.853135,0.670118
2.47,p,0.8659354,0.069360144,0.6869855,0.43737707
2.48,p,0.9239749,0.059385143,0.40729296,0.29441026
2.49,p,0.93611157,0.04422853,0.3460108,0.22833575
2.5,p,0.9675604,0.03849802,0.3228174,0.14585802
2.5100000000000002,t,0.98646325,0.048574276,0.16385064,0.06099525
2.52,t,0.9935877,0.05261705,0.024687594,0.009769565
2.5300000000000002,t,0.9876903,0.062492315,0.047321398,0.02089433
2.54,t,0.9440982,0.069006376,0.33601087,0.20602545
2.5500000000000003,o,0.6427951,0.02851829,0.63267857,0.7781642
2.56,o,0.26236537,0.014377632,0.57334346,0.9593673
2.57,o,0.075030334,0.01802738,0.46501517,0.9607574
2.58,p,0.50083786,0.1402235,0.48060524,0.7371561
2.59,p,0.5056248,0.3126986,0.17907289,0.31794164
2.6,p,0.5993345,0.52819437,0.073813275,0.14161521
2.61,p,0.6948332,0.644132,0.022845643,0.062406562
2.62,p,0.72023857,0.7185062,0.031091616,0.040900256
2.63,p,0.68224424,0.6836869,0.071852885,0.06707615
2.64,p,0.56047416,0.60450876,0.42252812,0.22455242
2.65,a,0.29411808,0.4242801,0.8518431,0.62379164
2.66,a,0.03960721,0.26465678,0.9349966,0.8708255
2.67,a,0.006572006,0.099121876,0.96773326,0.938261
2.68,a,0.002915359,0.0866991,0.9573584,0.9541817
2.69,a,0.0060679037,0.08904505,0.94951636,0.93868524
2.7,a,0.04982388,0.123398714,0.9183867,0.81215596
2.71,r,0.36832607,0.15142213,0.7728954,0.5262146
2.72,r,0.6380574,0.10624005,0.47150058,0.29658687
2.73,r,0.7521205,0.084857956,0.3230363,0.17877495
2.74,k,0.8329975,0.08017193,0.21472184,0.113590166
2.75,k,0.877713,0.08346112,0.15091941,0.08445097
2.7600000000000002,t,0.9159377,0.078658156,0.11481415,0.061529428
2.77,t,0.9511242,0.09104411,0.085631914,0.043121822
2.7800000000000002,t,0.97148395,0.11793529,0.12215729,0.04673922
2.79,t,0.971538,0.1582711,0.28129044,0.10881231
2.8000000000000003,t,0.81633645,0.31709567,0.3984925,0.19877464
2.81,rr,0.7857519,0.42341906,0.6521786,0.32495573
2.82,rr,0.4795164,0.45059302,0.84152836,0.65157
2.83,rr,0.09607852,0.22241752,0.9170409,0.8379823
2.84,rr,0.022134313,0.09337273,0.95449847,0.91233385
2.85,a,0.012470008,0.07555467,0.9234136,0.9294558
2.86,a,0.010052493,0.07058253,0.87515086,0.9199822
2.87,a,0.032220148,0.07434147,0.8474961,0.81134325
2.88,l,0.20369133,0.0904891,0.7485563,0.6419472
2.89,l,0.50597376,0.06296709,0.622084,0.46301606
2.9,p,0.5694532,0.04578191,0.5210577,0.386776
2.91,p,0.6216614,0.039153945,0.453081,0.3111431
2.92,p,0.7158816,0.043176923,0.43927363,0.25797805
2.93,p,0.8131419,0.05113567,0.3678321,0.16307169
2.94,p,0.86423475,0.052181404,0.19311403,0.069500275
2.95,p,0.9063343,0.057769034,0.08642741,0.031180669
2.96,p,0.85904056,0.060183834,0.2317375,0.112043455
2.97,p,0.65852195,0.04401034,0.7923229,0.56365174
2.98,r,0.2901845,0.023136355,0.9183376,0.91235393
2.99,r,0.053421434,0.011399129,0.8415945,0.9703331
3.0,r,0.017418329,0.0128745185,0.818636,0.96360576
3.0100000000000002,p,0.45263392,0.048830356,0.7593838,0.84627724
3.02,p,0.86887217,0.08489159,0.552524,0.5490073
3.0300000000000002,p,0.93638545,0.09928251,0.4613423,0.32922786
3.04,p,0.96770304,0.0774848,0.28134403,0.13545099
3.0500000000000003,p,0.9685742,0.076216646,0.07056493,0.026284954
3.06,p,0.9626199,0.069862045,0.0361726,0.019739915
3.0700000000000003,p,0.88667,0.062501244,0.10694597,0.06194838
3.08,p,0.7405483,0.045967363,0.71620226,0.38611442
3.09,a,0.33148006,0.029772729,0.9441898,0.8229194
3.1,a,0.048891094,0.02797678,0.9611301,0.93466216
3.11,a,0.02118224,0.027692433,0.89449024,0.9593358
3.12,a,0.030202707,0.020846302,0.6823441,0.947626
3.13,a,0.38917395,0.024746738,0.7389908,0.77836895
3.14,a,0.71801996,0.047982037,0.5312544,0.5054352
3.15,a,0.84715843,0.070238985,0.29519048,0.25902086
3.16,a,0.882821,0.08576927,0.15532312,0.13312562
3.17,t,0.9179942,0.08972006,0.104201145,0.08214869
3.18,t,0.95446897,0.10380804,0.06921827,0.051754013
3.19,t,0.96605545,0.14575161,0.13875107,0.06635582
3.2,x,0.9111986,0.1614455,0.26760426,0.13759965
3.21,x,0.9351326,0.11759492,0.23551439,0.08654576
3.22,x,0.8456651,0.12501323,0.5994467,0.36635637
3.23,rr,0.48987213,0.09219209,0.81544095,0.69038576
3.24,rr,0.19514471,0.034469634,0.86609876,0.88505775
3.25,rr,0.110595785,0.024186127,0.8556511,0.93645924
3.2600000000000002,p,0.30371994,0.036904454,0.824583,0.8893696
3.27,p,0.72696626,0.058425825,0.81921345,0.68411213
3.2800000000000002,p,0.86232495,0.054881513,0.6976038,0.42285648
3.29,p,0.8966667,0.044020154,0.6130294,0.29103544
3.3000000000000003,p,0.9216234,0.036214337,0.5208315,0.19250737
3.31,p,0.95398307,0.043746244,0.35553455,0.103802875
3.3200000000000003,p,0.9807089,0.05940826,0.08220834,0.032394573
3.33,p,0.9834043,0.070917115,0.035316754,0.019330662
3.34,p,0.9590325,0.069562316,0.18897612,0.105975345
3.35,p,0.8753636,0.079005025,0.55148023,0.5260694
3.36,p,0.43485087,0.048652418,0.74695915,0.9239634
3.37,a,0.13563913,0.06612338,0.6825067,0.96343964
3.38,a,0.063891865,0.31836525,0.55670977,0.9243934
3.39,D,0.2655439,0.8159085,0.68972784,0.69778484
3.4,D,0.124186344,0.9396672,0.3223455,0.34060863
3.41,D,0.061145328,0.9594254,0.15432817,0.15690233
3.42,D,0.068647794,0.94680655,0.15501101,0.19885427
3.43,D,0.06636819,0.89066947,0.27123427,0.4923093
3.44,e,0.026318377,0.5627188,0.3639048,0.837507
3.45,e,0.04465208,0.26630008,0.35340574,0.89380264
3.46,e,0.19512664,0.13231105,0.29183874,0.83468276
3.47,k,0.6894267,0.04385269,0.21780507,0.6582238
3.48,k,0.88805634,0.03107071,0.06879841,0.30173317
3.49,k,0.9409337,0.023160927,0.032903824,0.1906253
3.5,k,0.9587599,0.02221264,0.030934367,0.12722616
3.5100000000000002,k,0.97752005,0.021844562,0.031234331,0.083980784
3.52,k,0.9892818,0.019443749,0.038378812,0.043932095
3.5300000000000002,k,0.9948689,0.021050727,0.09150217,0.031194344
3.54,k,0.99531627,0.02826304,0.26447105,0.04204492
3.5500000000000003,k,0.9923577,0.040901832,0.45050082,0.06782347
3.56,k,0.9724413,0.05526201,0.71255106,0.25959957
3.5700000000000003,k,0.80896276,0.070732065,0.9222856,0.6517606
3.58,a,0.36008516,0.061593134,0.97155064,0.8775513
3.59,a,0.172314,0.10542543,0.97726977,0.93852377
3.6,a,0.18884757,0.4779204,0.81516546,0.77197397
3.61,a,0.0791809,0.39690214,0.866112,0.84261405
3.62,a,0.15667039,0.4501992,0.8326288,0.8070103
3.63,rr,0.25771534,0.47732598,0.805804,0.7385886
3.64,rr,0.2814531,0.4198202,0.77305543,0.68381876
3.65,rr,0.37211058,0.35593736,0.7544076,0.6373313
3.66,rr,0.46880996,0.28737348,0.73928374,0.60191464
3.67,p,0.5928952,0.25770676,0.63126606,0.5384155
3.68,p,0.75843334,0.23035409,0.44551638,0.39728555
3.69,p,0.87246704,0.19554682,0.22175296,0.22348022
3.7,p,0.925898,0.18744941,0.108134605,0.13222642
3.71,p,0.94713396,0.19005558,0.06283132,0.0902341
3.72,p,0.96414685,0.21002574,0.040093433,0.06158893
3.73,p,0.97188836,0.20394535,0.033475474,0.04416049
3.74,p,0.9469658,0.19367005,0.11566189,0.075831965
3.75,p,0.8843518,0.1805154,0.47529742,0.2821122
3.7600000000000002,p,0.58764035,0.087328084,0.83443815,0.70735925
3.77,p,0.1750982,0.03078651,0.93090576,0.9039524
3.7800000000000002,p,0.16502634,0.02271365,0.9446819,0.9323051
3.79,p,0.54286325,0.028818278,0.8325217,0.8107987
3.8000000000000003,k,0.87759686,0.03237799,0.3853803,0.38738248
3.81,k,0.9394595,0.025696587,0.1013169,0.14812618
3.8200000000000003,k,0.9522065,0.021013005,0.04894036,0.09089024
3.83,k,0.9550995,0.021647686,0.037459232,0.06723413
3.84,k,0.96048015,0.022576706,0.034081567,0.05980436
3.85,k,0.97255397,0.018776556,0.035104945,0.057127923
3.86,k,0.98664004,0.013151179,0.037526175,0.040881004
3.87,k,0.9933073,0.0132948775,0.11561367,0.040834416
3.88,k,0.99231166,0.016539171,0.33958676,0.07251519
3.89,k,0.9845333,0.021545352,0.5254875,0.119477324
3.9,k,0.9506633,0.024976645,0.6777112,0.23008804
3.91,k,0.76291996,0.029807866,0.9097068,0.5567037
3.92,a,0.30670455,0.03591948,0.9735221,0.88037306
3.93,a,0.17016095,0.07918788,0.9766607,0.9131732
3.94,a,0.38347757,0.20341302,0.9538973,0.8518345
3.95,p,0.52912587,0.40648708,0.9271479,0.7667883
3.96,p,0.6110869,0.5880618,0.8514136,0.5859553
3.97,p,0.6800601,0.69927037,0.5977201,0.34263572
3.98,p,0.79664034,0.7621151,0.37225062,0.20247938
3.99,p,0.7407027,0.80460423,0.31122622,0.19575885
4.0,o,0.2833054,0.26905295,0.38701957,0.8204919
4.01,o,0.25037268,0.18521427,0.36829144,0.9069302
4.0200000000000005,o,0.27508327,0.12319981,0.40411317,0.9074307
4.03,o,0.39111364,0.116577126,0.38133234,0.80855
4.04,p,0.5229581,0.1253698,0.28426725,0.5861578
4.05,p,0.59076285,0.12864803,0.16945398,0.32207853
4.0600000000000005,p,0.5880893,0.11657253,0.10738488,0.17017598
4.07,p,0.54255885,0.0911562,0.07045863,0.10986143
4.08,p,0.47573024,0.065263085,0.056139648,0.07331094
4.09,p,0.45855504,0.060949873,0.045929562,0.06247642
4.1,p,0.44473305,0.04861083,0.043786816,0.04622098
